 Inverse Problem                                                         
 
 Program HYDRUS2
 Date:   1. 7.    Time:  14:24:25
 Time dependent boundary conditions
 Axisymmetric flow, V = L*L*L
 Units: L = cm   , T = hours, M = mmol 

 Max. number of iterations             20
 Absolute water content tolerance [-]  .00010
 Absolute pressure head tolerance [L]********



MatNum, Param. array:

   Mat     Qr     Qs        Alfa         n          Ks      l

    1     .165   .370    .741E-02    .253E+01    .154E+00   .500
    2     .000   .600    .400E-03    .150E+01    .218E-03   .400

       Table of Hydraulic Properties which are interpolated in simulation
       =================================================================

  theta         h        log h        C             K        log K          S
 
   .3458   -.756E+02   .1879E+01   .6863E-03   .5836E-01  -.1234E+01     .8816
   .3312   -.955E+02   .1980E+01   .7819E-03   .3779E-01  -.1423E+01     .8100
   .3112   -.120E+03   .2081E+01   .7945E-03   .2083E-01  -.1681E+01     .7128
   .2874   -.152E+03   .2182E+01   .7060E-03   .9605E-02  -.2017E+01     .5963
   .2624   -.192E+03   .2283E+01   .5488E-03   .3736E-02  -.2428E+01     .4743
   .2393   -.242E+03   .2384E+01   .3808E-03   .1262E-02  -.2899E+01     .3615
   .2199   -.305E+03   .2485E+01   .2428E-03   .3847E-03  -.3415E+01     .2669
   .2048   -.385E+03   .2586E+01   .1465E-03   .1096E-03  -.3960E+01     .1930
   .1934   -.486E+03   .2687E+01   .8531E-04   .2996E-04  -.4523E+01     .1377
   .1852   -.614E+03   .2788E+01   .4869E-04   .7992E-05  -.5097E+01     .0975
   .1793   -.774E+03   .2889E+01   .2746E-04   .2102E-05  -.5677E+01     .0687
   .1751   -.977E+03   .2990E+01   .1538E-04   .5484E-06  -.6261E+01     .0483
   .1722   -.123E+04   .3091E+01   .8584E-05   .1424E-06  -.6846E+01     .0339
   .1701   -.156E+04   .3192E+01   .4780E-05   .3691E-07  -.7433E+01     .0238
   .1687   -.196E+04   .3293E+01   .2659E-05   .9548E-08  -.8020E+01     .0167
   .1676   -.248E+04   .3394E+01   .1478E-05   .2469E-08  -.8608E+01     .0117
   .1669   -.313E+04   .3495E+01   .8214E-06   .6379E-09  -.9195E+01     .0082
   .1664   -.394E+04   .3596E+01   .4563E-06   .1648E-09  -.9783E+01     .0058
   .1661   -.498E+04   .3697E+01   .2535E-06   .4257E-10  -.1037E+02     .0040
   .1658   -.628E+04   .3798E+01   .1408E-06   .1100E-10  -.1096E+02     .0028
   .1656   -.792E+04   .3899E+01   .7822E-07   .2840E-11  -.1155E+02     .0020
   .1655   -.100E+05   .4000E+01   .4345E-07   .7336E-12  -.1213E+02     .0014
end
 
   .6000   -.100E-05  -.6000E+01   .2400E-08   .2179E-03  -.3662E+01    1.0000
   .6000   -.126E-05  -.5899E+01   .2696E-08   .2179E-03  -.3662E+01    1.0000
   .6000   -.159E-05  -.5798E+01   .3028E-08   .2179E-03  -.3662E+01    1.0000
   .6000   -.201E-05  -.5697E+01   .3402E-08   .2179E-03  -.3662E+01    1.0000
   .6000   -.254E-05  -.5596E+01   .3821E-08   .2179E-03  -.3662E+01    1.0000
   .6000   -.320E-05  -.5495E+01   .4293E-08   .2179E-03  -.3662E+01    1.0000
   .6000   -.404E-05  -.5394E+01   .4822E-08   .2179E-03  -.3662E+01    1.0000
   .6000   -.509E-05  -.5293E+01   .5417E-08   .2179E-03  -.3662E+01    1.0000
   .6000   -.643E-05  -.5192E+01   .6085E-08   .2179E-03  -.3662E+01    1.0000
   .6000   -.811E-05  -.5091E+01   .6835E-08   .2179E-03  -.3662E+01    1.0000
   .6000   -.102E-04  -.4990E+01   .7678E-08   .2178E-03  -.3662E+01    1.0000
   .6000   -.129E-04  -.4889E+01   .8625E-08   .2178E-03  -.3662E+01    1.0000
   .6000   -.163E-04  -.4788E+01   .9689E-08   .2178E-03  -.3662E+01    1.0000
   .6000   -.206E-04  -.4687E+01   .1088E-07   .2178E-03  -.3662E+01    1.0000
   .6000   -.260E-04  -.4586E+01   .1223E-07   .2178E-03  -.3662E+01    1.0000
   .6000   -.327E-04  -.4485E+01   .1373E-07   .2178E-03  -.3662E+01    1.0000
   .6000   -.413E-04  -.4384E+01   .1543E-07   .2178E-03  -.3662E+01    1.0000
   .6000   -.521E-04  -.4283E+01   .1733E-07   .2178E-03  -.3662E+01    1.0000
   .6000   -.658E-04  -.4182E+01   .1947E-07   .2178E-03  -.3662E+01    1.0000
   .6000   -.830E-04  -.4081E+01   .2187E-07   .2178E-03  -.3662E+01    1.0000
   .6000   -.105E-03  -.3980E+01   .2456E-07   .2178E-03  -.3662E+01    1.0000
   .6000   -.132E-03  -.3879E+01   .2759E-07   .2178E-03  -.3662E+01    1.0000
   .6000   -.167E-03  -.3778E+01   .3100E-07   .2178E-03  -.3662E+01    1.0000
   .6000   -.210E-03  -.3677E+01   .3482E-07   .2178E-03  -.3662E+01    1.0000
   .6000   -.266E-03  -.3576E+01   .3911E-07   .2177E-03  -.3662E+01    1.0000
   .6000   -.335E-03  -.3475E+01   .4394E-07   .2177E-03  -.3662E+01    1.0000
   .6000   -.423E-03  -.3374E+01   .4936E-07   .2177E-03  -.3662E+01    1.0000
   .6000   -.534E-03  -.3273E+01   .5544E-07   .2177E-03  -.3662E+01    1.0000
   .6000   -.673E-03  -.3172E+01   .6228E-07   .2177E-03  -.3662E+01    1.0000
   .6000   -.850E-03  -.3071E+01   .6996E-07   .2176E-03  -.3662E+01    1.0000
   .6000   -.107E-02  -.2970E+01   .7859E-07   .2176E-03  -.3662E+01    1.0000
   .6000   -.135E-02  -.2869E+01   .8828E-07   .2176E-03  -.3662E+01    1.0000
   .6000   -.171E-02  -.2768E+01   .9917E-07   .2175E-03  -.3663E+01    1.0000
   .6000   -.215E-02  -.2667E+01   .1114E-06   .2175E-03  -.3663E+01    1.0000
   .6000   -.272E-02  -.2566E+01   .1251E-06   .2174E-03  -.3663E+01    1.0000
   .6000   -.343E-02  -.2465E+01   .1406E-06   .2174E-03  -.3663E+01    1.0000
   .6000   -.433E-02  -.2364E+01   .1579E-06   .2173E-03  -.3663E+01    1.0000
   .6000   -.546E-02  -.2263E+01   .1774E-06   .2172E-03  -.3663E+01    1.0000
   .6000   -.689E-02  -.2162E+01   .1993E-06   .2172E-03  -.3663E+01    1.0000
   .6000   -.870E-02  -.2061E+01   .2238E-06   .2171E-03  -.3663E+01    1.0000
   .6000   -.110E-01  -.1960E+01   .2514E-06   .2170E-03  -.3664E+01    1.0000
   .6000   -.138E-01  -.1859E+01   .2824E-06   .2169E-03  -.3664E+01    1.0000
   .6000   -.175E-01  -.1758E+01   .3173E-06   .2167E-03  -.3664E+01    1.0000
   .6000   -.221E-01  -.1657E+01   .3564E-06   .2166E-03  -.3664E+01    1.0000
   .6000   -.278E-01  -.1556E+01   .4003E-06   .2164E-03  -.3665E+01    1.0000
   .6000   -.351E-01  -.1455E+01   .4497E-06   .2162E-03  -.3665E+01    1.0000
   .6000   -.443E-01  -.1354E+01   .5052E-06   .2160E-03  -.3665E+01    1.0000
   .6000   -.559E-01  -.1253E+01   .5675E-06   .2158E-03  -.3666E+01    1.0000
