

       Time         hAtm       hRoot     hKode3     hKode1        hSeep     hKode5     hKode6 ... 
      [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]

       14.4428         .0         .0         .0         .0         .0         .0         .0
       14.8827         .0         .0         .0         .0         .0         .0         .0
       15.3226         .0         .0         .0         .0         .0         .0         .0
       15.7625         .0         .0         .0         .0         .0         .0         .0
       16.2023         .0         .0         .0         .0         .0         .0         .0
       16.7889         .0         .0         .0         .0         .0         .0         .0
       17.3754         .0         .0         .0         .0         .0         .0         .0
       17.9619         .0         .0         .0         .0         .0         .0         .0
       18.5484         .0         .0         .0         .0         .0         .0         .0
       19.1349         .0         .0         .0         .0         .0         .0         .0
       19.7214         .0         .0         .0         .0         .0         .0         .0
       20.3079         .0         .0         .0         .0         .0         .0         .0
       20.8944         .0         .0         .0         .0         .0         .0         .0
       21.7155         .0         .0         .0         .0         .0         .0         .0
       22.5367         .0         .0         .0         .0         .0         .0         .0
       23.3578         .0         .0         .0         .0         .0         .0         .0
       24.1789         .0         .0         .0         .0         .0         .0         .0
       25.0000         .0         .0         .0         .0         .0         .0         .0
       25.7576         .0         .0         .0         .0         .0         .0         .0
       26.5152         .0         .0         .0         .0         .0         .0         .0
       27.2727         .0         .0         .0         .0         .0         .0         .0
       28.0303         .0         .0         .0         .0         .0         .0         .0
       28.7879         .0         .0         .0         .0         .0         .0         .0
       29.7521         .0         .0         .0         .0         .0         .0         .0
       30.7163         .0         .0         .0         .0         .0         .0         .0
       31.6804         .0         .0         .0         .0         .0         .0         .0
       32.6446         .0         .0         .0         .0         .0         .0         .0
       33.6088         .0         .0         .0         .0         .0         .0         .0
       34.5730         .0         .0         .0         .0         .0         .0         .0
       35.5372         .0         .0         .0         .0         .0         .0         .0
       36.5014         .0         .0         .0         .0         .0         .0         .0
       37.4656         .0         .0         .0         .0         .0         .0         .0
       38.4298         .0         .0         .0         .0         .0         .0         .0
       39.3939         .0         .0         .0         .0         .0         .0         .0
       40.3581         .0         .0         .0         .0         .0         .0         .0
       41.3223         .0         .0         .0         .0         .0         .0         .0
       42.5620         .0         .0         .0         .0         .0         .0         .0
       43.8017         .0         .0         .0         .0         .0         .0         .0
       45.0413         .0         .0         .0         .0         .0         .0         .0
       46.2810         .0         .0         .0         .0         .0         .0         .0
       47.5207         .0         .0         .0         .0         .0         .0         .0
       48.7603         .0         .0         .0         .0         .0         .0         .0
       50.0000         .0         .0         .0         .0         .0         .0         .0
       51.2500         .0         .0         .0         .0         .0         .0         .0
       52.9464         .0         .0         .0         .0         .0         .0         .0
       54.6429         .0         .0         .0         .0         .0         .0         .0
       56.3393         .0         .0         .0         .0         .0         .0         .0
       58.0357         .0         .0         .0         .0         .0         .0         .0
       59.7321         .0         .0         .0         .0         .0         .0         .0
       61.4286         .0         .0         .0         .0         .0         .0         .0
       63.1250         .0         .0         .0         .0         .0         .0         .0
       64.8214         .0         .0         .0         .0         .0         .0         .0
       66.5179         .0         .0         .0         .0         .0         .0         .0
       68.2143         .0         .0         .0         .0         .0         .0         .0
       69.9107         .0         .0         .0         .0         .0         .0         .0
       71.6071         .0         .0         .0         .0         .0         .0         .0
       73.3036         .0         .0         .0         .0         .0         .0         .0
       75.0000         .0         .0         .0         .0         .0         .0         .0
       77.0833         .0         .0         .0         .0         .0         .0         .0
       79.1667         .0         .0         .0         .0         .0         .0         .0
       82.1429         .0         .0         .0         .0         .0         .0         .0
       85.1190         .0         .0         .0         .0         .0         .0         .0
       88.0952         .0         .0         .0         .0         .0         .0         .0
       91.0714         .0         .0         .0         .0         .0         .0         .0
       94.0476         .0         .0         .0         .0         .0         .0         .0
       97.0238         .0         .0         .0         .0         .0         .0         .0
      100.0000         .0         .0         .0         .0         .0         .0         .0
      104.5455         .0         .0         .0         .0         .0         .0         .0
      109.0909         .0         .0         .0         .0         .0         .0         .0
      113.6364         .0         .0         .0         .0         .0         .0         .0
      118.1818         .0         .0         .0         .0         .0         .0         .0
      122.7273         .0         .0         .0         .0         .0         .0         .0
      127.2727         .0         .0         .0         .0         .0         .0         .0
      131.8182         .0         .0         .0         .0         .0         .0         .0
      137.8788         .0         .0         .0         .0         .0         .0         .0
      143.9394         .0         .0         .0         .0         .0         .0         .0
      150.0000         .0         .0         .0         .0         .0         .0         .0
      156.2500         .0         .0         .0         .0         .0         .0         .0
      162.5000         .0         .0         .0         .0         .0         .0         .0
      168.7500         .0         .0         .0         .0         .0         .0         .0
      176.5625         .0         .0         .0         .0         .0         .0         .0
      184.3750         .0         .0         .0         .0         .0         .0         .0
      192.1875         .0         .0         .0         .0         .0         .0         .0
      200.0000         .0         .0         .0         .0         .0         .0         .0
      210.0000         .0         .0         .0         .0         .0         .0         .0
      220.0000         .0         .0         .0         .0         .0         .0         .0
      230.0000         .0         .0         .0         .0         .0         .0         .0
      240.0000         .0         .0         .0         .0         .0         .0         .0
      250.0000         .0         .0         .0         .0         .0         .0         .0
      262.5000         .0         .0         .0         .0         .0         .0         .0
      275.0000         .0         .0         .0         .0         .0         .0         .0
      287.5000         .0         .0         .0         .0         .0         .0         .0
      300.0000         .0         .0         .0         .0         .0         .0         .0
      312.5000         .0         .0         .0         .0         .0         .0         .0
      325.0000         .0         .0         .0         .0         .0         .0         .0
      337.5000         .0         .0         .0         .0         .0         .0         .0
      350.0000         .0         .0         .0         .0         .0         .0         .0
      362.5000         .0         .0         .0         .0         .0         .0         .0
      375.0000         .0         .0         .0         .0         .0         .0         .0
      387.5000         .0         .0         .0         .0         .0         .0         .0
      400.0000         .0         .0         .0         .0         .0         .0         .0
      412.5000         .0         .0         .0         .0         .0         .0         .0
      425.0000         .0         .0         .0         .0         .0         .0         .0
      437.5000         .0         .0         .0         .0         .0         .0         .0
      450.0000         .0         .0         .0         .0         .0         .0         .0
      462.5000         .0         .0         .0         .0         .0         .0         .0
      475.0000         .0         .0         .0         .0         .0         .0         .0
      500.0000         .0         .0         .0         .0         .0         .0         .0
      516.6667         .0         .0         .0         .0         .0         .0         .0
      533.3334         .0         .0         .0         .0         .0         .0         .0
      550.0000         .0         .0         .0         .0         .0         .0         .0
      566.6667         .0         .0         .0         .0         .0         .0         .0
      600.0000         .0         .0         .0         .0         .0         .0         .0
      625.0000         .0         .0         .0         .0         .0         .0         .0
      650.0000         .0         .0         .0         .0         .0         .0         .0
      675.0000         .0         .0         .0         .0         .0         .0         .0
      700.0000         .0         .0         .0         .0         .0         .0         .0
      725.0000         .0         .0         .0         .0         .0         .0         .0
      750.0000         .0         .0         .0         .0         .0         .0         .0
      800.0000         .0         .0         .0         .0         .0         .0         .0
      833.3333         .0         .0         .0         .0         .0         .0         .0
      866.6666         .0         .0         .0         .0         .0         .0         .0
      900.0000         .0         .0         .0         .0         .0         .0         .0
      933.3333         .0         .0         .0         .0         .0         .0         .0
      966.6666         .0         .0         .0         .0         .0         .0         .0
     1000.0000         .0         .0         .0         .0         .0         .0         .0
     1050.0000         .0         .0         .0         .0         .0         .0         .0
     1100.0000         .0         .0         .0         .0         .0         .0         .0
     1150.0000         .0         .0         .0         .0         .0         .0         .0
     1200.0000         .0         .0         .0         .0         .0         .0         .0
     1250.0000         .0         .0         .0         .0         .0         .0         .0
     1300.0000         .0         .0         .0         .0         .0         .0         .0
     1350.0000         .0         .0         .0         .0         .0         .0         .0
     1400.0000         .0         .0         .0         .0         .0         .0         .0
     1450.0000         .0         .0         .0         .0         .0         .0         .0
     1500.0000         .0         .0         .0         .0         .0         .0         .0
     1562.5000         .0         .0         .0         .0         .0         .0         .0
     1625.0000         .0         .0         .0         .0         .0         .0         .0
     1687.5000         .0         .0         .0         .0         .0         .0         .0
     1750.0000         .0         .0         .0         .0         .0         .0         .0
     1833.3330         .0         .0         .0         .0         .0         .0         .0
     1916.6670         .0         .0         .0         .0         .0         .0         .0
     2000.0000         .0         .0         .0         .0         .0         .0         .0
     2125.0000         .0         .0         .0         .0         .0         .0         .0
     2250.0000         .0         .0         .0         .0         .0         .0         .0
     2375.0000         .0         .0         .0         .0         .0         .0         .0
     2500.0000         .0         .0         .0         .0         .0         .0         .0
     2600.0000         .0         .0         .0         .0         .0         .0         .0
     2700.0000         .0         .0         .0         .0         .0         .0         .0
     2800.0000         .0         .0         .0         .0         .0         .0         .0
     2900.0000         .0         .0         .0         .0         .0         .0         .0
     3000.0000         .0         .0         .0         .0         .0         .0         .0
     3111.1110         .0         .0         .0         .0         .0         .0         .0
     3222.2220         .0         .0         .0         .0         .0         .0         .0
     3333.3330         .0         .0         .0         .0         .0         .0         .0
     3444.4440         .0         .0         .0         .0         .0         .0         .0
     3583.3330         .0         .0         .0         .0         .0         .0         .0
     3722.2220         .0         .0         .0         .0         .0         .0         .0
     3861.1110         .0         .0         .0         .0         .0         .0         .0
     4000.0000         .0         .0         .0         .0         .0         .0         .0
     4142.8570         .0         .0         .0         .0         .0         .0         .0
     4285.7140         .0         .0         .0         .0         .0         .0         .0
     4428.5710         .0         .0         .0         .0         .0         .0         .0
     4619.0470         .0         .0         .0         .0         .0         .0         .0
     4809.5230         .0         .0         .0         .0         .0         .0         .0
     5000.0000         .0         .0         .0         .0         .0         .0         .0
     5200.0000         .0         .0         .0         .0         .0         .0         .0
     5400.0000         .0         .0         .0         .0         .0         .0         .0
     5600.0000         .0         .0         .0         .0         .0         .0         .0
     5800.0000         .0         .0         .0         .0         .0         .0         .0
     6000.0000         .0         .0         .0         .0         .0         .0         .0
     6187.5000         .0         .0         .0         .0         .0         .0         .0
     6375.0000         .0         .0         .0         .0         .0         .0         .0
     6562.5000         .0         .0         .0         .0         .0         .0         .0
     6750.0000         .0         .0         .0         .0         .0         .0         .0
     6937.5000         .0         .0         .0         .0         .0         .0         .0
     7125.0000         .0         .0         .0         .0         .0         .0         .0
     7312.5000         .0         .0         .0         .0         .0         .0         .0
     7500.0000         .0         .0         .0         .0         .0         .0         .0
end
