 Welcome to HYDRUS-2D                                                    
 
 Program HYDRUS2
 Date:  23. 2.    Time:  13:52:18
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = m    , T = days , M = mmol 


 Time:     10.0000

    i    n    x      z    Code     Q          v           h       th       Temp     Conc
                                 [V/T]      [L/T]        [L]     [-]        [C]    [M/L3]

  117  204    2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  118  205    2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  119  206    2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  120  207    1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  121  208    1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  122  209    1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  123  210    1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  124  211    1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  125  212    1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  126  213     .9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  127  214     .7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  128  215     .6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  129  216     .4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  130  217     .2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  131  218     .1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  132  219    -.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  133  220    -.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  134  221    -.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  135  222    -.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  136  223    -.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  137  224    -.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  138  225   -1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  139  226   -1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  140  227   -1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  141  228   -1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  142  229   -1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  143  230   -1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  144  231   -2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  145  232   -2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  146  233   -2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  147  234   -2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  148  235   -2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  149  236   -2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  150  237   -3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  151  238   -3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  152  239   -3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  153  240   -3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  154  241   -3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  155  242   -3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .123E+00
  156  243   -4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  157  244   -4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  158  245   -4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  159  246   -4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  160  247   -4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00
  161  248   -4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .122E+00


 Time:     30.0000

    i    n    x      z    Code     Q          v           h       th       Temp     Conc
                                 [V/T]      [L/T]        [L]     [-]        [C]    [M/L3]

    1    1   -2.0   -6.0   -2   .000E+00   .000E+00       -1.1   .233     20.00  .533E-06
    2   23    2.0   -6.0   -2   .000E+00   .000E+00       -1.1   .234     20.00  .269E-05
    3   24    2.0   -5.9   -2   .000E+00   .000E+00        -.9   .250     20.00  .253E-03
    4   25    2.0   -5.7   -2   .000E+00   .000E+00        -.4   .324     20.00  .168E-02
    5   26    2.0   -5.6   -2   .000E+00   .000E+00        -.2   .382     20.00  .302E-02
    6   27    2.0   -5.5   -2   .000E+00   .000E+00        -.1   .404     20.00  .429E-02
    7   28    2.0   -5.4   -2   .000E+00   .000E+00        -.1   .411     20.00  .571E-02
    8   29    2.0   -5.2   -2   .000E+00   .000E+00        -.1   .415     20.00  .735E-02
    9   30    2.0   -5.1   -2   .000E+00   .000E+00        -.1   .417     20.00  .919E-02
   10   31    2.0   -5.0   -2   .000E+00   .000E+00        -.1   .419     20.00  .112E-01
   11   32    2.0   -4.9   -2   .000E+00   .000E+00        -.1   .421     20.00  .135E-01
   12   33    2.0   -4.8   -2   .000E+00   .000E+00         .0   .422     20.00  .159E-01
   13   34    2.0   -4.6   -2   .000E+00   .000E+00         .0   .424     20.00  .187E-01
   14   35    1.9   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .215E-01
   15   36    1.9   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .245E-01
   16   37    1.9   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .279E-01
   17   38    1.9   -4.1   -2   .000E+00   .000E+00         .0   .427     20.00  .312E-01
   18   39    1.9   -4.0   -2   .000E+00   .000E+00         .0   .428     20.00  .348E-01
   19   40    1.8   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .385E-01
   20   41    1.8   -3.8   -2   .000E+00   .000E+00         .0   .429     20.00  .426E-01
   21   42    1.8   -3.7   -2   .000E+00   .000E+00         .0   .429     20.00  .470E-01
   22   43    1.7   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .516E-01
   23   44    1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .565E-01
   24   45    1.6   -3.3   -2   .000E+00   .000E+00         .0   .430     20.00  .616E-01
   25   46    1.6   -3.2   -2   .000E+00   .000E+00         .0   .430     20.00  .667E-01
   26   47    1.5   -3.1    2  -.135E-03   .113E-02         .0   .430     20.00  .723E-01
   27   48    1.4   -3.0   -2   .000E+00   .000E+00         .0   .430     20.00  .779E-01
   28   49    1.4   -2.9    2  -.158E-03   .134E-02         .0   .430     20.00  .839E-01
   29   50    1.3   -2.9    2  -.110E-02   .929E-02         .0   .430     20.00  .903E-01
   30   51    1.2   -2.8    2  -.100E-02   .840E-02         .0   .430     20.00  .963E-01
   31   52    1.1   -2.7    2  -.123E-02   .102E-01         .0   .430     20.00  .103E+00
   32   53    1.0   -2.7    2  -.136E-02   .112E-01         .0   .430     20.00  .108E+00
   33   54     .9   -2.6    2  -.138E-02   .113E-01         .0   .430     20.00  .114E+00
   34   55     .8   -2.5    2  -.187E-02   .151E-01         .0   .430     20.00  .119E+00
   35   56     .6   -2.5    2  -.182E-02   .146E-01         .0   .430     20.00  .124E+00
   36   57     .5   -2.5    2  -.239E-02   .191E-01         .0   .430     20.00  .128E+00
   37   58     .4   -2.4    2  -.194E-02   .155E-01         .0   .430     20.00  .131E+00
   38   59     .3   -2.4    2  -.205E-02   .163E-01         .0   .430     20.00  .133E+00
   39   60     .2   -2.4    2  -.229E-02   .183E-01         .0   .430     20.00  .134E+00
   40   61     .0   -2.4    2  -.216E-02   .173E-01         .0   .430     20.00  .135E+00
   41   62    -.1   -2.4    2  -.211E-02   .171E-01         .0   .430     20.00  .135E+00
   42   63    -.2   -2.4    2  -.214E-02   .174E-01         .0   .430     20.00  .134E+00
   43   64    -.3   -2.4    2  -.196E-02   .160E-01         .0   .430     20.00  .132E+00
   44   65    -.5   -2.4    2  -.178E-02   .146E-01         .0   .430     20.00  .129E+00
   45   66    -.6   -2.5    2  -.201E-02   .166E-01         .0   .430     20.00  .126E+00
   46   67    -.7   -2.5    2  -.176E-02   .146E-01         .0   .430     20.00  .122E+00
   47   68    -.8   -2.6    2  -.189E-02   .157E-01         .0   .430     20.00  .118E+00
   48   69    -.9   -2.6    2  -.135E-02   .112E-01         .0   .430     20.00  .113E+00
   49   70   -1.0   -2.7    2  -.114E-02   .947E-02         .0   .430     20.00  .107E+00
   50   71   -1.1   -2.7    2  -.142E-02   .118E-01         .0   .430     20.00  .101E+00
   51   72   -1.2   -2.8    2  -.919E-03   .756E-02         .0   .430     20.00  .951E-01
   52   73   -1.3   -2.9    2  -.564E-03   .461E-02         .0   .430     20.00  .891E-01
   53   74   -1.4   -3.0    2  -.104E-02   .843E-02         .0   .430     20.00  .831E-01
   54   75   -1.5   -3.1    2  -.522E-03   .422E-02         .0   .430     20.00  .770E-01
   55   76   -1.6   -3.2    2  -.286E-03   .230E-02         .0   .430     20.00  .711E-01
   56   77   -1.6   -3.3    2  -.349E-03   .281E-02         .0   .430     20.00  .655E-01
   57   78   -1.7   -3.4   -2   .000E+00   .000E+00         .0   .430     20.00  .601E-01
   58   79   -1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .550E-01
   59   80   -1.8   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .500E-01
   60   81   -1.8   -3.7   -2   .000E+00   .000E+00         .0   .430     20.00  .455E-01
   61   82   -1.9   -3.8   -2   .000E+00   .000E+00         .0   .430     20.00  .416E-01
   62   83   -1.9   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .374E-01
   63   84   -2.0   -4.1   -2   .000E+00   .000E+00         .0   .429     20.00  .337E-01
   64   85   -2.0   -4.2   -2   .000E+00   .000E+00         .0   .428     20.00  .300E-01
   65   86   -2.0   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .268E-01
   66   87   -2.0   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .239E-01
   67   88   -2.0   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .209E-01
   68   89   -2.0   -4.6   -2   .000E+00   .000E+00         .0   .423     20.00  .180E-01
   69   90   -2.1   -4.8   -2   .000E+00   .000E+00        -.1   .421     20.00  .155E-01
   70   91   -2.1   -4.9   -2   .000E+00   .000E+00        -.1   .419     20.00  .131E-01
   71   92   -2.1   -5.0   -2   .000E+00   .000E+00        -.1   .417     20.00  .109E-01
   72   93   -2.1   -5.1   -2   .000E+00   .000E+00        -.1   .414     20.00  .880E-02
   73   94   -2.0   -5.3   -2   .000E+00   .000E+00        -.1   .411     20.00  .694E-02
   74   95   -2.0   -5.4   -2   .000E+00   .000E+00        -.1   .405     20.00  .531E-02
   75   96   -2.0   -5.5   -2   .000E+00   .000E+00        -.1   .395     20.00  .389E-02
   76   97   -2.0   -5.6   -2   .000E+00   .000E+00        -.2   .366     20.00  .263E-02
   77   98   -2.0   -5.8   -2   .000E+00   .000E+00        -.5   .300     20.00  .120E-02
   78   99   -2.0   -5.9   -2   .000E+00   .000E+00       -1.0   .242     20.00  .853E-04
   79  100   -5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .517E-01
   80  134   -5.0  -10.0   -6  -.851E-04   .340E-03       -1.0   .242     20.00  .000E+00
   81  135   -4.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   82  136   -4.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   83  137   -3.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   84  138   -3.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   85  139   -2.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   86  140   -2.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   87  141   -1.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   88  142   -1.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   89  143    -.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   90  144     .0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   91  145     .5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   92  146    1.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   93  147    1.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   94  148    2.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   95  149    2.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   96  150    3.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   97  151    3.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   98  152    4.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
   99  153    4.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .000E+00
  100  154    5.0  -10.0   -6  -.851E-04   .340E-03       -1.0   .242     20.00  .000E+00
  101  188    5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .518E-01
  102  189    4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .518E-01
  103  190    4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  104  191    4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .518E-01
  105  192    4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  106  193    4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .518E-01
  107  194    4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .515E-01
  108  195    3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  109  196    3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .516E-01
  110  197    3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .516E-01
  111  198    3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .515E-01
  112  199    3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  113  200    3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  114  201    2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  115  202    2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .516E-01
  116  203    2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .515E-01
  117  204    2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  118  205    2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  119  206    2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  120  207    1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .516E-01
  121  208    1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .516E-01
  122  209    1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  123  210    1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  124  211    1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  125  212    1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .514E-01
  126  213     .9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .516E-01
  127  214     .7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .516E-01
  128  215     .6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  129  216     .4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  130  217     .2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .516E-01
  131  218     .1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .515E-01
  132  219    -.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .515E-01
  133  220    -.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  134  221    -.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  135  222    -.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  136  223    -.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .516E-01
  137  224    -.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .516E-01
  138  225   -1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .516E-01
  139  226   -1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  140  227   -1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  141  228   -1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .516E-01
  142  229   -1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .516E-01
  143  230   -1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  144  231   -2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  145  232   -2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  146  233   -2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  147  234   -2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  148  235   -2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .516E-01
  149  236   -2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .515E-01
  150  237   -3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  151  238   -3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  152  239   -3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .518E-01
  153  240   -3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  154  241   -3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .515E-01
  155  242   -3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .518E-01
  156  243   -4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .516E-01
  157  244   -4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  158  245   -4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .517E-01
  159  246   -4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .515E-01
  160  247   -4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .518E-01
  161  248   -4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .518E-01


 Time:     40.0000

    i    n    x      z    Code     Q          v           h       th       Temp     Conc
                                 [V/T]      [L/T]        [L]     [-]        [C]    [M/L3]

    1    1   -2.0   -6.0   -2   .000E+00   .000E+00        -.2   .389     20.00  .258E-01
    2   23    2.0   -6.0   -2   .000E+00   .000E+00        -.1   .396     20.00  .278E-01
    3   24    2.0   -5.9   -2   .000E+00   .000E+00        -.1   .412     20.00  .343E-01
    4   25    2.0   -5.7   -2   .000E+00   .000E+00        -.1   .414     20.00  .386E-01
    5   26    2.0   -5.6   -2   .000E+00   .000E+00        -.1   .415     20.00  .429E-01
    6   27    2.0   -5.5   -2   .000E+00   .000E+00        -.1   .416     20.00  .476E-01
    7   28    2.0   -5.4   -2   .000E+00   .000E+00        -.1   .417     20.00  .520E-01
    8   29    2.0   -5.2   -2   .000E+00   .000E+00        -.1   .418     20.00  .566E-01
    9   30    2.0   -5.1   -2   .000E+00   .000E+00        -.1   .420     20.00  .613E-01
   10   31    2.0   -5.0   -2   .000E+00   .000E+00        -.1   .421     20.00  .662E-01
   11   32    2.0   -4.9   -2   .000E+00   .000E+00         .0   .422     20.00  .714E-01
   12   33    2.0   -4.8   -2   .000E+00   .000E+00         .0   .423     20.00  .764E-01
   13   34    2.0   -4.6   -2   .000E+00   .000E+00         .0   .424     20.00  .818E-01
   14   35    1.9   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .870E-01
   15   36    1.9   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .924E-01
   16   37    1.9   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .979E-01
   17   38    1.9   -4.1   -2   .000E+00   .000E+00         .0   .427     20.00  .103E+00
   18   39    1.9   -4.0   -2   .000E+00   .000E+00         .0   .428     20.00  .108E+00
   19   40    1.8   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .114E+00
   20   41    1.8   -3.8   -2   .000E+00   .000E+00         .0   .429     20.00  .119E+00
   21   42    1.8   -3.7   -2   .000E+00   .000E+00         .0   .429     20.00  .124E+00
   22   43    1.7   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .130E+00
   23   44    1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .135E+00
   24   45    1.6   -3.3   -2   .000E+00   .000E+00         .0   .430     20.00  .140E+00
   25   46    1.6   -3.2   -2   .000E+00   .000E+00         .0   .430     20.00  .145E+00
   26   47    1.5   -3.1    2  -.135E-03   .114E-02         .0   .430     20.00  .151E+00
   27   48    1.4   -3.0   -2   .000E+00   .000E+00         .0   .430     20.00  .155E+00
   28   49    1.4   -2.9    2  -.158E-03   .133E-02         .0   .430     20.00  .160E+00
   29   50    1.3   -2.9    2  -.110E-02   .929E-02         .0   .430     20.00  .165E+00
   30   51    1.2   -2.8    2  -.100E-02   .840E-02         .0   .430     20.00  .170E+00
   31   52    1.1   -2.7    2  -.123E-02   .102E-01         .0   .430     20.00  .174E+00
   32   53    1.0   -2.7    2  -.136E-02   .112E-01         .0   .430     20.00  .178E+00
   33   54     .9   -2.6    2  -.138E-02   .113E-01         .0   .430     20.00  .182E+00
   34   55     .8   -2.5    2  -.187E-02   .151E-01         .0   .430     20.00  .185E+00
   35   56     .6   -2.5    2  -.182E-02   .146E-01         .0   .430     20.00  .188E+00
   36   57     .5   -2.5    2  -.239E-02   .191E-01         .0   .430     20.00  .190E+00
   37   58     .4   -2.4    2  -.194E-02   .155E-01         .0   .430     20.00  .192E+00
   38   59     .3   -2.4    2  -.205E-02   .163E-01         .0   .430     20.00  .193E+00
   39   60     .2   -2.4    2  -.229E-02   .183E-01         .0   .430     20.00  .194E+00
   40   61     .0   -2.4    2  -.216E-02   .173E-01         .0   .430     20.00  .194E+00
   41   62    -.1   -2.4    2  -.211E-02   .171E-01         .0   .430     20.00  .194E+00
   42   63    -.2   -2.4    2  -.214E-02   .174E-01         .0   .430     20.00  .194E+00
   43   64    -.3   -2.4    2  -.196E-02   .160E-01         .0   .430     20.00  .192E+00
   44   65    -.5   -2.4    2  -.178E-02   .146E-01         .0   .430     20.00  .191E+00
   45   66    -.6   -2.5    2  -.201E-02   .166E-01         .0   .430     20.00  .189E+00
   46   67    -.7   -2.5    2  -.176E-02   .146E-01         .0   .430     20.00  .187E+00
   47   68    -.8   -2.6    2  -.189E-02   .157E-01         .0   .430     20.00  .184E+00
   48   69    -.9   -2.6    2  -.135E-02   .112E-01         .0   .430     20.00  .181E+00
   49   70   -1.0   -2.7    2  -.114E-02   .947E-02         .0   .430     20.00  .177E+00
   50   71   -1.1   -2.7    2  -.142E-02   .118E-01         .0   .430     20.00  .173E+00
   51   72   -1.2   -2.8    2  -.919E-03   .756E-02         .0   .430     20.00  .169E+00
   52   73   -1.3   -2.9    2  -.564E-03   .461E-02         .0   .430     20.00  .165E+00
   53   74   -1.4   -3.0    2  -.104E-02   .843E-02         .0   .430     20.00  .160E+00
   54   75   -1.5   -3.1    2  -.522E-03   .422E-02         .0   .430     20.00  .155E+00
   55   76   -1.6   -3.2    2  -.286E-03   .230E-02         .0   .430     20.00  .150E+00
   56   77   -1.6   -3.3    2  -.351E-03   .283E-02         .0   .430     20.00  .144E+00
   57   78   -1.7   -3.4   -2   .000E+00   .000E+00         .0   .430     20.00  .139E+00
   58   79   -1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .134E+00
   59   80   -1.8   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .128E+00
   60   81   -1.8   -3.7   -2   .000E+00   .000E+00         .0   .430     20.00  .123E+00
   61   82   -1.9   -3.8   -2   .000E+00   .000E+00         .0   .430     20.00  .118E+00
   62   83   -1.9   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .112E+00
   63   84   -2.0   -4.1   -2   .000E+00   .000E+00         .0   .429     20.00  .107E+00
   64   85   -2.0   -4.2   -2   .000E+00   .000E+00         .0   .428     20.00  .101E+00
   65   86   -2.0   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .960E-01
   66   87   -2.0   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .909E-01
   67   88   -2.0   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .856E-01
   68   89   -2.0   -4.6   -2   .000E+00   .000E+00         .0   .423     20.00  .802E-01
   69   90   -2.1   -4.8   -2   .000E+00   .000E+00         .0   .422     20.00  .751E-01
   70   91   -2.1   -4.9   -2   .000E+00   .000E+00        -.1   .420     20.00  .701E-01
   71   92   -2.1   -5.0   -2   .000E+00   .000E+00        -.1   .418     20.00  .650E-01
   72   93   -2.1   -5.1   -2   .000E+00   .000E+00        -.1   .417     20.00  .599E-01
   73   94   -2.0   -5.3   -2   .000E+00   .000E+00        -.1   .415     20.00  .550E-01
   74   95   -2.0   -5.4   -2   .000E+00   .000E+00        -.1   .413     20.00  .501E-01
   75   96   -2.0   -5.5   -2   .000E+00   .000E+00        -.1   .411     20.00  .454E-01
   76   97   -2.0   -5.6   -2   .000E+00   .000E+00        -.1   .409     20.00  .408E-01
   77   98   -2.0   -5.8   -2   .000E+00   .000E+00        -.1   .408     20.00  .363E-01
   78   99   -2.0   -5.9   -2   .000E+00   .000E+00        -.1   .405     20.00  .318E-01
   79  100   -5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .258E-01
   80  134   -5.0  -10.0   -6  -.851E-04   .340E-03       -1.0   .242     20.00  .120E-26
   81  135   -4.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .304E-25
   82  136   -4.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .896E-25
   83  137   -3.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .146E-23
   84  138   -3.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .622E-21
   85  139   -2.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .756E-19
   86  140   -2.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .384E-18
   87  141   -1.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .112E-20
   88  142   -1.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .650E-22
   89  143    -.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00 -.389E-25
   90  144     .0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .226E-29
