 Chamber simulation                                                      
 
 Program HYDRUS2
 Date:  22. 2.    Time:  17:13:43
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = hours, M = -    

 Max. number of iterations             40
 Absolute water content tolerance [-]  .00020
 Absolute pressure head tolerance [L]  .10000



MatNum, Param. array:

   Mat     Qr     Qs        Alfa         n          Ks      l

    1     .020   .348    .453E-01    .122E+02    .258E+03   .500
    2     .012   .348    .151E+00    .735E+01    .181E+04   .500

       Table of Hydraulic Properties which are interpolated in simulation
       =================================================================

  theta         h        log h        C             K        log K          S
 
   .0200   -.602E+02   .1780E+01   .8175E-06   .1929E-10  -.1071E+02     .0000
   .0200   -.665E+02   .1823E+01   .2417E-06   .9640E-12  -.1202E+02     .0000
   .0200   -.735E+02   .1867E+01   .7148E-07   .4819E-13  -.1332E+02     .0000
   .0200   -.813E+02   .1910E+01   .2114E-07   .2408E-14  -.1462E+02     .0000
   .0200   -.898E+02   .1953E+01   .6250E-08   .1204E-15  -.1592E+02     .0000
   .0200   -.993E+02   .1997E+01   .1848E-08   .6017E-17  -.1722E+02     .0000
   .0200   -.110E+03   .2040E+01   .5464E-09   .3008E-18  -.1852E+02     .0000
   .0200   -.121E+03   .2084E+01   .1616E-09   .1503E-19  -.1982E+02     .0000
   .0200   -.134E+03   .2127E+01   .4778E-10   .7514E-21  -.2112E+02     .0000
   .0200   -.148E+03   .2171E+01   .1413E-10   .3756E-22  -.2243E+02     .0000
   .0200   -.164E+03   .2214E+01   .4177E-11   .1877E-23  -.2373E+02     .0000
   .0200   -.181E+03   .2258E+01   .1235E-11   .9384E-25  -.2503E+02     .0000
   .0200   -.200E+03   .2301E+01   .3652E-12   .4691E-26  -.2633E+02     .0000
end
 
   .3480   -.100E-01  -.2000E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.111E-01  -.1957E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.122E-01  -.1913E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.135E-01  -.1870E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.149E-01  -.1826E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.165E-01  -.1783E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.182E-01  -.1739E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.201E-01  -.1696E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.223E-01  -.1652E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.246E-01  -.1609E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.272E-01  -.1566E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.301E-01  -.1522E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.332E-01  -.1479E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.367E-01  -.1435E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.406E-01  -.1392E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.448E-01  -.1348E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.496E-01  -.1305E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.548E-01  -.1261E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.605E-01  -.1218E+01   .0000E+00   .1811E+04   .3258E+01    1.0000
   .3480   -.669E-01  -.1175E+01   .6858E-13   .1811E+04   .3258E+01    1.0000
   .3480   -.739E-01  -.1131E+01   .1294E-12   .1811E+04   .3258E+01    1.0000
   .3480   -.817E-01  -.1088E+01   .2443E-12   .1811E+04   .3258E+01    1.0000
   .3480   -.903E-01  -.1044E+01   .4611E-12   .1811E+04   .3258E+01    1.0000
   .3480   -.998E-01  -.1001E+01   .8704E-12   .1811E+04   .3258E+01    1.0000
   .3480   -.110E+00  -.9573E+00   .1643E-11   .1811E+04   .3258E+01    1.0000
   .3480   -.122E+00  -.9139E+00   .3101E-11   .1811E+04   .3258E+01    1.0000
   .3480   -.135E+00  -.8704E+00   .5852E-11   .1811E+04   .3258E+01    1.0000
   .3480   -.149E+00  -.8270E+00   .1105E-10   .1811E+04   .3258E+01    1.0000
   .3480   -.165E+00  -.7835E+00   .2085E-10   .1811E+04   .3258E+01    1.0000
   .3480   -.182E+00  -.7401E+00   .3935E-10   .1811E+04   .3258E+01    1.0000
   .3480   -.201E+00  -.6967E+00   .7427E-10   .1811E+04   .3258E+01    1.0000
   .3480   -.222E+00  -.6532E+00   .1402E-09   .1811E+04   .3258E+01    1.0000
   .3480   -.246E+00  -.6098E+00   .2646E-09   .1811E+04   .3258E+01    1.0000
   .3480   -.271E+00  -.5663E+00   .4994E-09   .1811E+04   .3258E+01    1.0000
   .3480   -.300E+00  -.5229E+00   .9426E-09   .1811E+04   .3258E+01    1.0000
   .3480   -.332E+00  -.4794E+00   .1779E-08   .1811E+04   .3258E+01    1.0000
   .3480   -.366E+00  -.4360E+00   .3358E-08   .1811E+04   .3258E+01    1.0000
   .3480   -.405E+00  -.3925E+00   .6338E-08   .1811E+04   .3258E+01    1.0000
   .3480   -.448E+00  -.3491E+00   .1196E-07   .1811E+04   .3258E+01    1.0000
   .3480   -.495E+00  -.3057E+00   .2258E-07   .1811E+04   .3258E+01    1.0000
   .3480   -.547E+00  -.2622E+00   .4261E-07   .1811E+04   .3258E+01    1.0000
   .3480   -.604E+00  -.2188E+00   .8043E-07   .1811E+04   .3258E+01    1.0000
   .3480   -.668E+00  -.1753E+00   .1518E-06   .1811E+04   .3258E+01    1.0000
   .3480   -.738E+00  -.1319E+00   .2865E-06   .1811E+04   .3258E+01    1.0000
   .3480   -.816E+00  -.8843E-01   .5408E-06   .1811E+04   .3258E+01    1.0000
   .3480   -.902E+00  -.4499E-01   .1021E-05   .1811E+04   .3258E+01    1.0000
   .3480   -.996E+00  -.1542E-02   .1927E-05   .1811E+04   .3258E+01    1.0000
   .3480   -.110E+01   .4190E-01   .3636E-05   .1811E+04   .3258E+01    1.0000
   .3480   -.122E+01   .8535E-01   .6864E-05   .1811E+04   .3258E+01    1.0000
   .3480   -.135E+01   .1288E+00   .1295E-04   .1811E+04   .3258E+01    1.0000
   .3480   -.149E+01   .1722E+00   .2445E-04   .1811E+04   .3258E+01    1.0000
   .3480   -.164E+01   .2157E+00   .4615E-04   .1810E+04   .3258E+01    1.0000
   .3480   -.182E+01   .2591E+00   .8709E-04   .1810E+04   .3258E+01     .9999
   .3480   -.201E+01   .3026E+00   .1644E-03   .1809E+04   .3257E+01     .9999
   .3479   -.222E+01   .3460E+00   .3101E-03   .1807E+04   .3257E+01     .9997
   .3478   -.245E+01   .3895E+00   .5850E-03   .1804E+04   .3256E+01     .9994
   .3476   -.271E+01   .4329E+00   .1103E-02   .1798E+04   .3255E+01     .9988
   .3472   -.299E+01   .4764E+00   .2075E-02   .1785E+04   .3252E+01     .9975
   .3462   -.331E+01   .5198E+00   .3894E-02   .1763E+04   .3246E+01     .9948
   .3443   -.366E+01   .5632E+00   .7260E-02   .1720E+04   .3235E+01     .9891
   .3405   -.404E+01   .6067E+00   .1336E-01   .1641E+04   .3215E+01     .9776
   .3327   -.447E+01   .6501E+00   .2395E-01   .1503E+04   .3177E+01     .9544
   .3177   -.494E+01   .6936E+00   .4075E-01   .1274E+04   .3105E+01     .9098
   .2908   -.546E+01   .7370E+00   .6305E-01   .9455E+03   .2976E+01     .8296
   .2482   -.603E+01   .7805E+00   .8327E-01   .5677E+03   .2754E+01     .7031
   .1927   -.667E+01   .8239E+00   .8817E-01   .2559E+03   .2408E+01     .5378
   .1353   -.737E+01   .8674E+00   .7297E-01   .8442E+02   .1926E+01     .3670
   .0882   -.814E+01   .9108E+00   .4876E-01   .2130E+02   .1328E+01     .2268
   .0560   -.900E+01   .9542E+00   .2806E-01   .4467E+01   .6500E+00     .1308
   .0363   -.995E+01   .9977E+00   .1479E-01   .8396E+00  -.7594E-01     .0724
   .0252   -.110E+02   .1041E+01   .7430E-02   .1488E+00  -.8273E+00     .0392
   .0191   -.122E+02   .1085E+01   .3645E-02   .2561E-01  -.1592E+01     .0210
   .0158   -.134E+02   .1128E+01   .1767E-02   .4343E-02  -.2362E+01     .0112
   .0140   -.148E+02   .1171E+01   .8515E-03   .7313E-03  -.3136E+01     .0059
   .0131   -.164E+02   .1215E+01   .4092E-03   .1227E-03  -.3911E+01     .0032
   .0126   -.181E+02   .1258E+01   .1964E-03   .2056E-04  -.4687E+01     .0017
   .0123   -.200E+02   .1302E+01   .9422E-04   .3441E-05  -.5463E+01     .0009
   .0122   -.221E+02   .1345E+01   .4518E-04   .5758E-06  -.6240E+01     .0005
   .0121   -.245E+02   .1389E+01   .2166E-04   .9633E-07  -.7016E+01     .0002
   .0120   -.270E+02   .1432E+01   .1038E-04   .1612E-07  -.7793E+01     .0001
   .0120   -.299E+02   .1476E+01   .4978E-05   .2696E-08  -.8569E+01     .0001
   .0120   -.330E+02   .1519E+01   .2387E-05   .4509E-09  -.9346E+01     .0000
   .0120   -.365E+02   .1562E+01   .1144E-05   .7543E-10  -.1012E+02     .0000
   .0120   -.404E+02   .1606E+01   .5485E-06   .1262E-10  -.1090E+02     .0000
   .0120   -.446E+02   .1649E+01   .2629E-06   .2111E-11  -.1168E+02     .0000
   .0120   -.493E+02   .1693E+01   .1260E-06   .3530E-12  -.1245E+02     .0000
   .0120   -.545E+02   .1736E+01   .6042E-07   .5905E-13  -.1323E+02     .0000
   .0120   -.602E+02   .1780E+01   .2896E-07   .9878E-14  -.1401E+02     .0000
   .0120   -.665E+02   .1823E+01   .1388E-07   .1652E-14  -.1478E+02     .0000
   .0120   -.735E+02   .1867E+01   .6656E-08   .2764E-15  -.1556E+02     .0000
   .0120   -.813E+02   .1910E+01   .3191E-08   .4623E-16  -.1634E+02     .0000
   .0120   -.898E+02   .1953E+01   .1530E-08   .7733E-17  -.1711E+02     .0000
   .0120   -.993E+02   .1997E+01   .7333E-09   .1294E-17  -.1789E+02     .0000
   .0120   -.110E+03   .2040E+01   .3515E-09   .2164E-18  -.1866E+02     .0000
   .0120   -.121E+03   .2084E+01   .1685E-09   .3619E-19  -.1944E+02     .0000
   .0120   -.134E+03   .2127E+01   .8078E-10   .6054E-20  -.2022E+02     .0000
   .0120   -.148E+03   .2171E+01   .3873E-10   .1013E-20  -.2099E+02     .0000
   .0120   -.164E+03   .2214E+01   .1856E-10   .1694E-21  -.2177E+02     .0000
   .0120   -.181E+03   .2258E+01   .8899E-11   .2834E-22  -.2255E+02     .0000
   .0120   -.200E+03   .2301E+01   .4266E-11   .4740E-23  -.2332E+02     .0000
end
