 Flow under a dam                                                        
 
 Program HYDRUS2
 Date:  17. 2.    Time:  14:46:30
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = m    , T = days , M = mmol 

 Max. number of iterations             20
 Absolute water content tolerance [-]  .00010
 Absolute pressure head tolerance [L]  .00100



MatNum, Param. array:

   Mat     Qr     Qs        Alfa         n          Ks      l

    1     .078   .430    .360E+01    .156E+01    .250E+00   .500

       Table of Hydraulic Properties which are interpolated in simulation
       =================================================================

  theta         h        log h        C             K        log K          S
 
   .4282   -.183E-01  -.1737E+01   .1518E+00   .1527E+00  -.8163E+00     .9949
   .4274   -.231E-01  -.1636E+01   .1714E+00   .1412E+00  -.8503E+00     .9927
   .4263   -.292E-01  -.1535E+01   .1930E+00   .1287E+00  -.8904E+00     .9896
   .4248   -.368E-01  -.1434E+01   .2161E+00   .1154E+00  -.9378E+00     .9851
   .4226   -.464E-01  -.1333E+01   .2403E+00   .1013E+00  -.9942E+00     .9789
   .4195   -.586E-01  -.1232E+01   .2646E+00   .8682E-01  -.1061E+01     .9701
   .4152   -.739E-01  -.1131E+01   .2875E+00   .7218E-01  -.1142E+01     .9581
   .4095   -.933E-01  -.1030E+01   .3068E+00   .5791E-01  -.1237E+01     .9417
   .4018   -.118E+00  -.9293E+00   .3198E+00   .4454E-01  -.1351E+01     .9199
   .3919   -.148E+00  -.8283E+00   .3237E+00   .3264E-01  -.1486E+01     .8916
   .3794   -.187E+00  -.7273E+00   .3162E+00   .2266E-01  -.1645E+01     .8562
   .3643   -.236E+00  -.6263E+00   .2967E+00   .1484E-01  -.1829E+01     .8134
   .3469   -.298E+00  -.5253E+00   .2664E+00   .9164E-02  -.2038E+01     .7638
   .3276   -.376E+00  -.4242E+00   .2288E+00   .5342E-02  -.2272E+01     .7090
   .3071   -.475E+00  -.3232E+00   .1884E+00   .2955E-02  -.2529E+01     .6507
   .2862   -.599E+00  -.2222E+00   .1494E+00   .1561E-02  -.2807E+01     .5914
   .2656   -.756E+00  -.1212E+00   .1148E+00   .7940E-03  -.3100E+01     .5330
   .2459   -.955E+00  -.2020E-01   .8598E-01   .3919E-03  -.3407E+01     .4771
   .2275   -.120E+01   .8081E-01   .6311E-01   .1890E-03  -.3724E+01     .4248
   .2106   -.152E+01   .1818E+00   .4564E-01   .8955E-04  -.4048E+01     .3767
   .1953   -.192E+01   .2828E+00   .3264E-01   .4190E-04  -.4378E+01     .3331
   .1815   -.242E+01   .3838E+00   .2315E-01   .1943E-04  -.4712E+01     .2940
   .1692   -.305E+01   .4848E+00   .1633E-01   .8949E-05  -.5048E+01     .2590
   .1582   -.385E+01   .5859E+00   .1147E-01   .4103E-05  -.5387E+01     .2279
   .1486   -.486E+01   .6869E+00   .8034E-02   .1875E-05  -.5727E+01     .2005
   .1400   -.614E+01   .7879E+00   .5616E-02   .8547E-06  -.6068E+01     .1762
   .1325   -.774E+01   .8889E+00   .3920E-02   .3891E-06  -.6410E+01     .1548
   .1259   -.977E+01   .9899E+00   .2733E-02   .1769E-06  -.6752E+01     .1360
   .1200   -.123E+02   .1091E+01   .1905E-02   .8036E-07  -.7095E+01     .1194
   .1149   -.156E+02   .1192E+01   .1326E-02   .3649E-07  -.7438E+01     .1049
   .1104   -.196E+02   .1293E+01   .9236E-03   .1656E-07  -.7781E+01     .0921
   .1065   -.248E+02   .1394E+01   .6429E-03   .7515E-08  -.8124E+01     .0809
   .1030   -.313E+02   .1495E+01   .4474E-03   .3410E-08  -.8467E+01     .0710
   .0999   -.394E+02   .1596E+01   .3113E-03   .1547E-08  -.8811E+01     .0623
   .0973   -.498E+02   .1697E+01   .2166E-03   .7015E-09  -.9154E+01     .0547
   .0949   -.628E+02   .1798E+01   .1507E-03   .3182E-09  -.9497E+01     .0480
   .0928   -.792E+02   .1899E+01   .1049E-03   .1443E-09  -.9841E+01     .0422
   .0910   -.100E+03   .2000E+01   .7297E-04   .6545E-10  -.1018E+02     .0370
end
