 Water flow to a stream - 3                                              
 
 Program HYDRUS2
 Date:  17. 2.    Time:  12:42:35
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = days , M = mmol 
 All cumulative fluxes (CumQ) are positive out of the region

       Time     CumQAP      CumQRP     CumQA      CumQR     CumQ3       CumQ1      CumQS      CumQ5       CumQ6 ....
        [T]       [V]         [V]       [V]        [V]       [V]         [V]        [V]        [V]         [V]

         .3402   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.894E+03   .207E+02   .000E+00   .000E+00
         .3637   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.937E+03   .221E+02   .000E+00   .000E+00
         .3873   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.980E+03   .235E+02   .000E+00   .000E+00
         .4109   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.102E+04   .250E+02   .000E+00   .000E+00
         .4344   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.106E+04   .264E+02   .000E+00   .000E+00
         .4642   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.111E+04   .282E+02   .000E+00   .000E+00
         .5025   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.118E+04   .306E+02   .000E+00   .000E+00
         .5407   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.124E+04   .329E+02   .000E+00   .000E+00
         .5918   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.132E+04   .360E+02   .000E+00   .000E+00
         .6428   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.140E+04   .391E+02   .000E+00   .000E+00
         .6938   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.148E+04   .423E+02   .000E+00   .000E+00
         .7551   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.157E+04   .460E+02   .000E+00   .000E+00
         .8367   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.170E+04   .510E+02   .000E+00   .000E+00
         .9184   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.181E+04   .560E+02   .000E+00   .000E+00
        1.0000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.193E+04   .610E+02   .000E+00   .000E+00
        1.1111   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.208E+04   .679E+02   .000E+00   .000E+00
        1.2222   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.223E+04   .747E+02   .000E+00   .000E+00
        1.3675   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.242E+04   .837E+02   .000E+00   .000E+00
        1.5128   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.260E+04   .927E+02   .000E+00   .000E+00
        1.7066   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.284E+04   .105E+03   .000E+00   .000E+00
        1.9099   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.308E+04   .117E+03   .000E+00   .000E+00
        2.1159   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.332E+04   .130E+03   .000E+00   .000E+00
        2.3374   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.356E+04   .144E+03   .000E+00   .000E+00
        2.5593   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.380E+04   .158E+03   .000E+00   .000E+00
