 Water flow to a stream - 3                                              
 
 Program HYDRUS2
 Date:  17. 2.    Time:  12:42:35
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = days , M = mmol 
 All fluxes (v) are positive out of the region

       Time       rAtm       rRoot      vAtm       vRoot      vKode3     vKode1     vSeep      vDrain     vBottom...
        [T]      [L/T]       [L/T]     [L/T]       [L/T]       [V/T]      [V/T]     [V/T]       [V/T]      [V/T]

         .3402   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.186E+04   .609E+02   .000E+00   .000E+00
         .3637   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.183E+04   .609E+02   .000E+00   .000E+00
         .3873   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.180E+04   .609E+02   .000E+00   .000E+00
         .4109   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.178E+04   .610E+02   .000E+00   .000E+00
         .4344   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.174E+04   .610E+02   .000E+00   .000E+00
         .4642   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.171E+04   .610E+02   .000E+00   .000E+00
         .5025   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.168E+04   .610E+02   .000E+00   .000E+00
         .5407   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.165E+04   .611E+02   .000E+00   .000E+00
         .5918   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.161E+04   .611E+02   .000E+00   .000E+00
         .6428   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.158E+04   .612E+02   .000E+00   .000E+00
         .6938   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.154E+04   .612E+02   .000E+00   .000E+00
         .7551   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.151E+04   .612E+02   .000E+00   .000E+00
         .8367   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.148E+04   .613E+02   .000E+00   .000E+00
         .9184   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.144E+04   .614E+02   .000E+00   .000E+00
        1.0000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.141E+04   .615E+02   .000E+00   .000E+00
        1.1111   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.138E+04   .616E+02   .000E+00   .000E+00
        1.2222   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.134E+04   .617E+02   .000E+00   .000E+00
        1.3675   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.130E+04   .618E+02   .000E+00   .000E+00
        1.5128   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.126E+04   .619E+02   .000E+00   .000E+00
        1.7066   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.122E+04   .621E+02   .000E+00   .000E+00
        1.9099   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.118E+04   .623E+02   .000E+00   .000E+00
        2.1159   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.115E+04   .626E+02   .000E+00   .000E+00
        2.3374   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.111E+04   .628E+02   .000E+00   .000E+00
        2.5593   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.107E+04   .631E+02   .000E+00   .000E+00
        2.7949   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.104E+04   .634E+02   .000E+00   .000E+00
        3.0375   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.100E+04   .637E+02   .000E+00   .000E+00
        3.2828   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.971E+03   .641E+02   .000E+00   .000E+00
        3.5281   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.942E+03   .645E+02   .000E+00   .000E+00
        3.7734   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.914E+03   .649E+02   .000E+00   .000E+00
        4.0187   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.888E+03   .653E+02   .000E+00   .000E+00
        4.2641   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.863E+03   .657E+02   .000E+00   .000E+00
        4.5094   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.840E+03   .662E+02   .000E+00   .000E+00
        4.7547   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.818E+03   .667E+02   .000E+00   .000E+00
        5.0000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.796E+03   .672E+02   .000E+00   .000E+00
        5.2941   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.774E+03   .678E+02   .000E+00   .000E+00
        5.5992   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.751E+03   .685E+02   .000E+00   .000E+00
        5.9104   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.729E+03   .693E+02   .000E+00   .000E+00
        6.2250   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.706E+03   .700E+02   .000E+00   .000E+00
        6.5396   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.686E+03   .708E+02   .000E+00   .000E+00
        6.8541   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.667E+03   .717E+02   .000E+00   .000E+00
        7.1892   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.647E+03   .726E+02   .000E+00   .000E+00
        7.5297   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.628E+03   .735E+02   .000E+00   .000E+00
        7.8757   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.610E+03   .746E+02   .000E+00   .000E+00
        8.2276   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.592E+03   .756E+02   .000E+00   .000E+00
        8.5821   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.574E+03   .767E+02   .000E+00   .000E+00
        8.9365   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.558E+03   .778E+02   .000E+00   .000E+00
        9.2910   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.542E+03   .790E+02   .000E+00   .000E+00
        9.6455   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.526E+03   .801E+02   .000E+00   .000E+00
       10.0000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.512E+03   .813E+02   .000E+00   .000E+00
       10.3846   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.497E+03   .826E+02   .000E+00   .000E+00
