


                               Node(***)                                           Node(***)                                           Node(***)                                           Node(***)

     time        hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb    
      1.104   -999.946   .0341   20.000   .000E+00   .000E+00     -115.701   .0665   20.000   .272E+00   .000E+00      -45.379   .1692   20.000   .931E+00   .000E+00      -62.957   .1285   20.000   .989E+00   .000E+00
      1.106   -999.945   .0341   20.000   .000E+00   .000E+00     -106.135   .0702   20.000   .288E+00   .000E+00      -45.637   .1686   20.000   .931E+00   .000E+00      -63.171   .1282   20.000   .989E+00   .000E+00
      1.106   -999.946   .0341   20.000   .000E+00   .000E+00     -100.103   .0728   20.000   .299E+00   .000E+00      -45.815   .1682   20.000   .931E+00   .000E+00      -63.322   .1280   20.000   .989E+00   .000E+00
      1.108   -999.945   .0341   20.000   .000E+00   .000E+00      -91.657   .0772   20.000   .314E+00   .000E+00      -46.044   .1677   20.000   .932E+00   .000E+00      -63.518   .1277   20.000   .989E+00   .000E+00
      1.108   -999.945   .0341   20.000   .000E+00   .000E+00      -86.435   .0804   20.000   .325E+00   .000E+00      -46.206   .1673   20.000   .932E+00   .000E+00      -63.655   .1275   20.000   .989E+00   .000E+00
      1.109   -999.945   .0341   20.000   .000E+00   .000E+00      -82.871   .0825   20.000   .332E+00   .000E+00      -46.319   .1670   20.000   .932E+00   .000E+00      -63.750   .1273   20.000   .989E+00   .000E+00
      1.110   -999.945   .0341   20.000   .000E+00   .000E+00      -79.659   .0852   20.000   .340E+00   .000E+00      -46.467   .1667   20.000   .932E+00   .000E+00      -63.874   .1272   20.000   .989E+00   .000E+00
      1.111   -999.945   .0341   20.000   .000E+00   .000E+00      -75.826   .0883   20.000   .349E+00   .000E+00      -46.657   .1663   20.000   .932E+00   .000E+00      -64.033   .1269   20.000   .989E+00   .000E+00
      1.111   -999.945   .0341   20.000   .000E+00   .000E+00      -73.271   .0904   20.000   .354E+00   .000E+00      -46.789   .1660   20.000   .932E+00   .000E+00      -64.144   .1268   20.000   .989E+00   .000E+00
      1.112   -999.944   .0341   20.000   .000E+00   .000E+00      -71.743   .0917   20.000   .357E+00   .000E+00      -46.882   .1658   20.000   .932E+00   .000E+00      -64.221   .1266   20.000   .989E+00   .000E+00
      1.112   -999.944   .0341   20.000   .000E+00   .000E+00      -70.668   .0928   20.000   .360E+00   .000E+00      -46.973   .1655   20.000   .932E+00   .000E+00      -64.298   .1265   20.000   .989E+00   .000E+00
      1.113   -999.944   .0341   20.000   .000E+00   .000E+00      -59.697   .1059   20.000   .374E+00   .000E+00      -47.091   .1653   20.000   .932E+00   .000E+00      -64.399   .1264   20.000   .989E+00   .000E+00
      1.113   -999.943   .0341   20.000   .000E+00   .000E+00      -55.805   .1119   20.000   .388E+00   .000E+00      -47.174   .1651   20.000   .932E+00   .000E+00      -64.470   .1263   20.000   .989E+00   .000E+00
      1.114   -999.943   .0341   20.000   .000E+00   .000E+00      -52.679   .1169   20.000   .398E+00   .000E+00      -47.280   .1648   20.000   .932E+00   .000E+00      -64.562   .1261   20.000   .989E+00   .000E+00
      1.114   -999.943   .0341   20.000   .000E+00   .000E+00      -51.333   .1196   20.000   .402E+00   .000E+00      -47.354   .1647   20.000   .932E+00   .000E+00      -64.626   .1260   20.000   .989E+00   .000E+00
      1.115   -999.943   .0341   20.000   .000E+00   .000E+00      -50.252   .1218   20.000   .405E+00   .000E+00      -47.427   .1645   20.000   .932E+00   .000E+00      -64.691   .1259   20.000   .989E+00   .000E+00
      1.115   -999.943   .0341   20.000   .000E+00   .000E+00      -49.127   .1240   20.000   .408E+00   .000E+00      -47.523   .1643   20.000   .932E+00   .000E+00      -64.774   .1258   20.000   .989E+00   .000E+00
      1.116   -999.943   .0341   20.000   .000E+00   .000E+00      -48.210   .1259   20.000   .410E+00   .000E+00      -47.617   .1641   20.000   .932E+00   .000E+00      -64.858   .1257   20.000   .989E+00   .000E+00
      1.116   -999.943   .0341   20.000   .000E+00   .000E+00      -47.241   .1279   20.000   .413E+00   .000E+00      -47.740   .1638   20.000   .932E+00   .000E+00      -64.965   .1255   20.000   .989E+00   .000E+00
      1.117   -999.943   .0341   20.000   .000E+00   .000E+00      -47.125   .1281   20.000   .414E+00   .000E+00      -47.898   .1634   20.000   .932E+00   .000E+00      -65.104   .1253   20.000   .989E+00   .000E+00
      1.118   -999.942   .0341   20.000   .000E+00   .000E+00      -48.049   .1262   20.000   .414E+00   .000E+00      -48.008   .1632   20.000   .932E+00   .000E+00      -65.201   .1252   20.000   .989E+00   .000E+00
      1.118   -999.943   .0341   20.000   .000E+00   .000E+00      -50.968   .1215   20.000   .412E+00   .000E+00      -48.118   .1629   20.000   .932E+00   .000E+00      -65.297   .1250   20.000   .989E+00   .000E+00
      1.119   -999.942   .0341   20.000   .000E+00   .000E+00      -51.858   .1202   20.000   .412E+00   .000E+00      -48.194   .1627   20.000   .932E+00   .000E+00      -65.364   .1249   20.000   .989E+00   .000E+00
      1.119   -999.943   .0341   20.000   .000E+00   .000E+00      -52.153   .1198   20.000   .413E+00   .000E+00      -48.293   .1625   20.000   .932E+00   .000E+00      -65.451   .1248   20.000   .989E+00   .000E+00
      1.120   -999.943   .0341   20.000   .000E+00   .000E+00      -51.922   .1201   20.000   .415E+00   .000E+00      -48.421   .1622   20.000   .932E+00   .000E+00      -65.562   .1246   20.000   .989E+00   .000E+00
      1.121   -999.942   .0341   20.000   .000E+00   .000E+00      -50.629   .1230   20.000   .417E+00   .000E+00      -48.585   .1618   20.000   .932E+00   .000E+00      -65.706   .1244   20.000   .989E+00   .000E+00
      1.121   -999.942   .0341   20.000   .000E+00   .000E+00      -51.643   .1210   20.000   .415E+00   .000E+00      -48.699   .1616   20.000   .932E+00   .000E+00      -65.805   .1243   20.000   .989E+00   .000E+00
      1.122   -999.942   .0341   20.000   .000E+00   .000E+00      -52.285   .1197   20.000   .412E+00   .000E+00      -48.779   .1614   20.000   .932E+00   .000E+00      -65.875   .1242   20.000   .989E+00   .000E+00
      1.123   -999.941   .0341   20.000   .000E+00   .000E+00      -53.177   .1188   20.000   .410E+00   .000E+00      -48.881   .1612   20.000   .932E+00   .000E+00      -65.964   .1240   20.000   .989E+00   .000E+00
      1.123   -999.942   .0341   20.000   .000E+00   .000E+00      -53.437   .1184   20.000   .410E+00   .000E+00      -48.953   .1610   20.000   .932E+00   .000E+00      -66.027   .1239   20.000   .989E+00   .000E+00
      1.123   -999.941   .0341   20.000   .000E+00   .000E+00      -52.426   .1199   20.000   .413E+00   .000E+00      -49.045   .1608   20.000   .932E+00   .000E+00      -66.108   .1238   20.000   .989E+00   .000E+00
      1.124   -999.941   .0341   20.000   .000E+00   .000E+00      -50.984   .1233   20.000   .418E+00   .000E+00      -49.164   .1605   20.000   .932E+00   .000E+00      -66.212   .1237   20.000   .989E+00   .000E+00
      1.125   -999.941   .0341   20.000   .000E+00   .000E+00      -49.854   .1255   20.000   .422E+00   .000E+00      -49.317   .1602   20.000   .932E+00   .000E+00      -66.347   .1235   20.000   .989E+00   .000E+00
      1.126   -999.942   .0341   20.000   .000E+00   .000E+00      -49.982   .1253   20.000   .424E+00   .000E+00      -49.514   .1597   20.000   .933E+00   .000E+00      -66.521   .1232   20.000   .989E+00   .000E+00
      1.127   -999.941   .0341   20.000   .000E+00   .000E+00      -50.743   .1238   20.000   .424E+00   .000E+00      -49.651   .1594   20.000   .933E+00   .000E+00      -66.643   .1230   20.000   .989E+00   .000E+00
      1.128   -999.940   .0341   20.000   .000E+00   .000E+00      -51.315   .1226   20.000   .423E+00   .000E+00      -49.787   .1591   20.000   .933E+00   .000E+00      -66.763   .1228   20.000   .989E+00   .000E+00
      1.129   -999.939   .0341   20.000   .000E+00   .000E+00      -50.505   .1242   20.000   .426E+00   .000E+00      -49.960   .1587   20.000   .933E+00   .000E+00      -66.919   .1226   20.000   .989E+00   .000E+00
      1.130   -999.939   .0341   20.000   .000E+00   .000E+00      -49.751   .1255   20.000   .431E+00   .000E+00      -50.131   .1583   20.000   .933E+00   .000E+00      -67.074   .1224   20.000   .989E+00   .000E+00
      1.131   -999.939   .0341   20.000   .000E+00   .000E+00      -52.245   .1213   20.000   .429E+00   .000E+00      -50.348   .1578   20.000   .933E+00   .000E+00      -67.273   .1221   20.000   .989E+00   .000E+00
      1.132   -999.940   .0341   20.000   .000E+00   .000E+00      -54.884   .1176   20.000   .424E+00   .000E+00      -50.497   .1574   20.000   .933E+00   .000E+00      -67.411   .1219   20.000   .989E+00   .000E+00
      1.133   -999.940   .0341   20.000   .000E+00   .000E+00      -56.197   .1157   20.000   .422E+00   .000E+00      -50.600   .1572   20.000   .933E+00   .000E+00      -67.508   .1217   20.000   .989E+00   .000E+00
      1.134   -999.940   .0341   20.000   .000E+00   .000E+00      -55.843   .1163   20.000   .422E+00   .000E+00      -50.730   .1569   20.000   .933E+00   .000E+00      -67.632   .1215   20.000   .989E+00   .000E+00
      1.135   -999.939   .0341   20.000   .000E+00   .000E+00      -53.870   .1196   20.000   .427E+00   .000E+00      -50.894   .1565   20.000   .933E+00   .000E+00      -67.791   .1213   20.000   .989E+00   .000E+00
      1.136   -999.940   .0341   20.000   .000E+00   .000E+00      -56.150   .1162   20.000   .427E+00   .000E+00      -51.097   .1561   20.000   .933E+00   .000E+00      -67.996   .1210   20.000   .989E+00   .000E+00
      1.137   -999.939   .0341   20.000   .000E+00   .000E+00      -58.206   .1135   20.000   .424E+00   .000E+00      -51.235   .1557   20.000   .933E+00   .000E+00      -68.139   .1208   20.000   .989E+00   .000E+00
      1.138   -999.938   .0341   20.000   .000E+00   .000E+00      -59.689   .1114   20.000   .422E+00   .000E+00      -51.379   .1555   20.000   .933E+00   .000E+00      -68.280   .1206   20.000   .989E+00   .000E+00
      1.140   -999.938   .0341   20.000   .000E+00   .000E+00      -59.038   .1123   20.000   .423E+00   .000E+00      -51.559   .1551   20.000   .933E+00   .000E+00      -68.461   .1203   20.000   .989E+00   .000E+00
      1.142   -999.937   .0341   20.000   .000E+00   .000E+00      -59.014   .1127   20.000   .426E+00   .000E+00      -51.783   .1547   20.000   .933E+00   .000E+00      -68.692   .1200   20.000   .989E+00   .000E+00
      1.143   -999.938   .0341   20.000   .000E+00   .000E+00      -58.788   .1131   20.000   .427E+00   .000E+00      -51.935   .1544   20.000   .933E+00   .000E+00      -68.879   .1197   20.000   .989E+00   .000E+00
      1.144   -999.938   .0341   20.000   .000E+00   .000E+00      -58.616   .1133   20.000   .427E+00   .000E+00      -52.040   .1542   20.000   .933E+00   .000E+00      -69.012   .1196   20.000   .989E+00   .000E+00
      1.145   -999.937   .0341   20.000   .000E+00   .000E+00      -58.512   .1135   20.000   .427E+00   .000E+00      -52.175   .1539   20.000   .933E+00   .000E+00      -69.179   .1194   20.000   .989E+00   .000E+00
      1.146   -999.936   .0341   20.000   .000E+00   .000E+00      -56.134   .1170   20.000   .430E+00   .000E+00      -52.347   .1536   20.000   .934E+00   .000E+00      -69.390   .1191   20.000   .989E+00   .000E+00
      1.148   -999.937   .0341   20.000   .000E+00   .000E+00      -55.758   .1175   20.000   .433E+00   .000E+00      -52.568   .1532   20.000   .934E+00   .000E+00      -69.656   .1188   20.000   .989E+00   .000E+00
      1.149   -999.936   .0341   20.000   .000E+00   .000E+00      -55.441   .1180   20.000   .433E+00   .000E+00      -52.721   .1529   20.000   .934E+00   .000E+00      -69.840   .1186   20.000   .989E+00   .000E+00
      1.151   -999.935   .0341   20.000   .000E+00   .000E+00      -55.602   .1180   20.000   .436E+00   .000E+00      -52.919   .1525   20.000   .934E+00   .000E+00      -70.073   .1183   20.000   .989E+00   .000E+00
      1.152   -999.935   .0341   20.000   .000E+00   .000E+00      -55.858   .1177   20.000   .438E+00   .000E+00      -53.056   .1522   20.000   .934E+00   .000E+00      -70.235   .1181   20.000   .989E+00   .000E+00
      1.154   -999.935   .0341   20.000   .000E+00   .000E+00      -53.709   .1212   20.000   .441E+00   .000E+00      -53.237   .1519   20.000   .934E+00   .000E+00      -70.441   .1179   20.000   .989E+00   .000E+00
      1.155   -999.935   .0341   20.000   .000E+00   .000E+00      -52.433   .1236   20.000   .443E+00   .000E+00      -53.366   .1516   20.000   .934E+00   .000E+00      -70.584   .1177   20.000   .989E+00   .000E+00
      1.156   -999.934   .0341   20.000   .000E+00   .000E+00      -54.069   .1207   20.000   .443E+00   .000E+00      -53.530   .1513   20.000   .934E+00   .000E+00      -70.768   .1175   20.000   .989E+00   .000E+00
      1.157   -999.934   .0341   20.000   .000E+00   .000E+00      -55.274   .1189   20.000   .442E+00   .000E+00      -53.643   .1511   20.000   .934E+00   .000E+00      -70.895   .1173   20.000   .989E+00   .000E+00
      1.159   -999.934   .0341   20.000   .000E+00   .000E+00      -56.387   .1176   20.000   .441E+00   .000E+00      -53.786   .1508   20.000   .934E+00   .000E+00      -71.058   .1171   20.000   .989E+00   .000E+00
      1.160   -999.934   .0341   20.000   .000E+00   .000E+00      -54.021   .1211   20.000   .444E+00   .000E+00      -53.970   .1504   20.000   .934E+00   .000E+00      -71.267   .1169   20.000   .989E+00   .000E+00
      1.163   -999.933   .0341   20.000   .000E+00   .000E+00      -54.230   .1211   20.000   .450E+00   .000E+00      -54.213   .1500   20.000   .934E+00   .000E+00      -71.533   .1166   20.000   .989E+00   .000E+00
      1.164   -999.932   .0341   20.000   .000E+00   .000E+00      -54.163   .1212   20.000   .450E+00   .000E+00      -54.383   .1496   20.000   .934E+00   .000E+00      -71.717   .1164   20.000   .989E+00   .000E+00
      1.166   -999.932   .0341   20.000   .000E+00   .000E+00      -55.870   .1188   20.000   .449E+00   .000E+00      -54.596   .1492   20.000   .935E+00   .000E+00      -71.953   .1161   20.000   .989E+00   .000E+00
      1.169   -999.931   .0341   20.000   .000E+00   .000E+00      -52.646   .1238   20.000   .452E+00   .000E+00      -54.824   .1488   20.000   .935E+00   .000E+00      -72.252   .1157   20.000   .989E+00   .000E+00
      1.170   -999.930   .0341   20.000   .000E+00   .000E+00      -51.374   .1257   20.000   .458E+00   .000E+00      -54.963   .1485   20.000   .935E+00   .000E+00      -72.460   .1155   20.000   .989E+00   .000E+00
      1.173   -999.930   .0341   20.000   .000E+00   .000E+00      -53.731   .1220   20.000   .459E+00   .000E+00      -55.157   .1481   20.000   .935E+00   .000E+00      -72.735   .1152   20.000   .989E+00   .000E+00
      1.174   -999.929   .0341   20.000   .000E+00   .000E+00      -55.154   .1199   20.000   .457E+00   .000E+00      -55.302   .1479   20.000   .935E+00   .000E+00      -72.928   .1149   20.000   .989E+00   .000E+00
      1.177   -999.929   .0341   20.000   .000E+00   .000E+00      -53.687   .1223   20.000   .458E+00   .000E+00      -55.490   .1475   20.000   .935E+00   .000E+00      -73.177   .1146   20.000   .989E+00   .000E+00
      1.178   -999.928   .0341   20.000   .000E+00   .000E+00      -52.723   .1241   20.000   .460E+00   .000E+00      -55.617   .1472   20.000   .935E+00   .000E+00      -73.350   .1144   20.000   .989E+00   .000E+00
      1.179   -999.928   .0341   20.000   .000E+00   .000E+00      -52.137   .1252   20.000   .461E+00   .000E+00      -55.701   .1471   20.000   .935E+00   .000E+00      -73.470   .1143   20.000   .989E+00   .000E+00
      1.180   -999.928   .0341   20.000   .000E+00   .000E+00      -52.640   .1242   20.000   .462E+00   .000E+00      -55.809   .1469   20.000   .935E+00   .000E+00      -73.625   .1141   20.000   .989E+00   .000E+00
      1.182   -999.928   .0341   20.000   .000E+00   .000E+00      -52.815   .1243   20.000   .463E+00   .000E+00      -55.961   .1466   20.000   .935E+00   .000E+00      -73.823   .1139   20.000   .989E+00   .000E+00
      1.184   -999.927   .0341   20.000   .000E+00   .000E+00      -52.675   .1245   20.000   .467E+00   .000E+00      -56.126   .1463   20.000   .935E+00   .000E+00      -74.019   .1136   20.000   .989E+00   .000E+00
      1.186   -999.926   .0341   20.000   .000E+00   .000E+00      -51.286   .1274   20.000   .470E+00   .000E+00      -56.355   .1458   20.000   .935E+00   .000E+00      -74.270   .1133   20.000   .989E+00   .000E+00
      1.188   -999.926   .0341   20.000   .000E+00   .000E+00      -50.440   .1290   20.000   .472E+00   .000E+00      -56.519   .1455   20.000   .935E+00   .000E+00      -74.444   .1131   20.000   .989E+00   .000E+00
      1.190   -999.925   .0341   20.000   .000E+00   .000E+00      -52.443   .1252   20.000   .472E+00   .000E+00      -56.729   .1451   20.000   .935E+00   .000E+00      -74.666   .1129   20.000   .989E+00   .000E+00
      1.191   -999.925   .0341   20.000   .000E+00   .000E+00      -54.667   .1220   20.000   .470E+00   .000E+00      -56.872   .1448   20.000   .935E+00   .000E+00      -74.820   .1127   20.000   .989E+00   .000E+00
      1.192   -999.925   .0341   20.000   .000E+00   .000E+00      -55.794   .1203   20.000   .469E+00   .000E+00      -56.970   .1446   20.000   .936E+00   .000E+00      -74.927   .1126   20.000   .989E+00   .000E+00
      1.194   -999.925   .0341   20.000   .000E+00   .000E+00      -56.260   .1196   20.000   .468E+00   .000E+00      -57.095   .1444   20.000   .936E+00   .000E+00      -75.065   .1124   20.000   .989E+00   .000E+00
      1.196   -999.924   .0341   20.000   .000E+00   .000E+00      -56.269   .1196   20.000   .469E+00   .000E+00      -57.260   .1441   20.000   .936E+00   .000E+00      -75.244   .1122   20.000   .989E+00   .000E+00
      1.198   -999.924   .0341   20.000   .000E+00   .000E+00      -56.582   .1195   20.000   .470E+00   .000E+00      -57.483   .1436   20.000   .936E+00   .000E+00      -75.478   .1119   20.000   .989E+00   .000E+00
      1.199   -999.924   .0341   20.000   .000E+00   .000E+00      -57.846   .1177   20.000   .469E+00   .000E+00      -57.640   .1433   20.000   .936E+00   .000E+00      -75.641   .1117   20.000   .989E+00   .000E+00
      1.201   -999.924   .0341   20.000   .000E+00   .000E+00      -59.051   .1159   20.000   .468E+00   .000E+00      -57.797   .1430   20.000   .936E+00   .000E+00      -75.804   .1115   20.000   .989E+00   .000E+00
      1.203   -999.923   .0341   20.000   .000E+00   .000E+00      -60.179   .1145   20.000   .467E+00   .000E+00      -57.993   .1426   20.000   .936E+00   .000E+00      -76.015   .1113   20.000   .989E+00   .000E+00
      1.206   -999.923   .0341   20.000   .000E+00   .000E+00      -59.205   .1162   20.000   .469E+00   .000E+00      -58.240   .1422   20.000   .936E+00   .000E+00      -76.285   .1110   20.000   .989E+00   .000E+00
      1.208   -999.922   .0341   20.000   .000E+00   .000E+00      -58.028   .1179   20.000   .472E+00   .000E+00      -58.482   .1417   20.000   .936E+00   .000E+00      -76.552   .1106   20.000   .989E+00   .000E+00
      1.212   -999.921   .0341   20.000   .000E+00   .000E+00      -56.252   .1205   20.000   .476E+00   .000E+00      -58.787   .1411   20.000   .936E+00   .000E+00      -76.891   .1102   20.000   .989E+00   .000E+00
      1.214   -999.920   .0341   20.000   .000E+00   .000E+00      -55.413   .1217   20.000   .479E+00   .000E+00      -58.994   .1407   20.000   .936E+00   .000E+00      -77.125   .1100   20.000   .989E+00   .000E+00
      1.217   -999.920   .0341   20.000   .000E+00   .000E+00      -58.880   .1167   20.000   .479E+00   .000E+00      -59.227   .1402   20.000   .936E+00   .000E+00      -77.424   .1096   20.000   .989E+00   .000E+00
      1.220   -999.919   .0341   20.000   .000E+00   .000E+00      -60.096   .1151   20.000   .478E+00   .000E+00      -59.374   .1400   20.000   .936E+00   .000E+00      -77.631   .1094   20.000   .989E+00   .000E+00
      1.222   -999.919   .0341   20.000   .000E+00   .000E+00      -59.949   .1153   20.000   .478E+00   .000E+00      -59.552   .1397   20.000   .936E+00   .000E+00      -77.894   .1090   20.000   .989E+00   .000E+00
      1.226   -999.918   .0341   20.000   .000E+00   .000E+00      -56.375   .1208   20.000   .481E+00   .000E+00      -59.576   .1396   20.000   .936E+00   .000E+00      -78.227   .1087   20.000   .989E+00   .000E+00
      1.229   -999.917   .0341   20.000   .000E+00   .000E+00      -58.043   .1183   20.000   .483E+00   .000E+00      -59.658   .1395   20.000   .937E+00   .000E+00      -78.456   .1084   20.000   .989E+00   .000E+00
      1.231   -999.917   .0341   20.000   .000E+00   .000E+00      -59.391   .1164   20.000   .481E+00   .000E+00      -59.767   .1393   20.000   .937E+00   .000E+00      -78.683   .1081   20.000   .989E+00   .000E+00
      1.235   -999.916   .0341   20.000   .000E+00   .000E+00      -61.371   .1140   20.000   .481E+00   .000E+00      -59.951   .1391   20.000   .937E+00   .000E+00      -78.971   .1078   20.000   .989E+00   .000E+00
      1.239   -999.915   .0341   20.000   .000E+00   .000E+00      -56.662   .1209   20.000   .484E+00   .000E+00      -60.425   .1383   20.000   .937E+00   .000E+00      -79.335   .1073   20.000   .989E+00   .000E+00
      1.242   -999.914   .0341   20.000   .000E+00   .000E+00      -56.523   .1211   20.000   .487E+00   .000E+00      -60.718   .1378   20.000   .937E+00   .000E+00      -79.591   .1070   20.000   .989E+00   .000E+00
      1.245   -999.913   .0341   20.000   .000E+00   .000E+00      -56.310   .1214   20.000   .487E+00   .000E+00      -60.989   .1374   20.000   .937E+00   .000E+00      -79.890   .1068   20.000   .989E+00   .000E+00
      1.249   -999.913   .0341   20.000   .000E+00   .000E+00      -58.823   .1178   20.000   .489E+00   .000E+00      -61.321   .1369   20.000   .937E+00   .000E+00      -80.251   .1064   20.000   .989E+00   .000E+00
      1.252   -999.912   .0341   20.000   .000E+00   .000E+00      -59.965   .1163   20.000   .489E+00   .000E+00      -61.551   .1365   20.000   .937E+00   .000E+00      -80.495   .1062   20.000   .989E+00   .000E+00
      1.256   -999.911   .0341   20.000   .000E+00   .000E+00      -57.289   .1204   20.000   .492E+00   .000E+00      -61.860   .1360   20.000   .937E+00   .000E+00      -80.800   .1059   20.000   .989E+00   .000E+00
      1.258   -999.911   .0341   20.000   .000E+00   .000E+00      -55.683   .1228   20.000   .495E+00   .000E+00      -62.077   .1357   20.000   .937E+00   .000E+00      -81.009   .1057   20.000   .989E+00   .000E+00
      1.262   -999.910   .0341   20.000   .000E+00   .000E+00      -59.406   .1173   20.000   .495E+00   .000E+00      -62.355   .1353   20.000   .937E+00   .000E+00      -81.274   .1055   20.000   .989E+00   .000E+00
      1.264   -999.909   .0341   20.000   .000E+00   .000E+00      -61.064   .1152   20.000   .493E+00   .000E+00      -62.546   .1350   20.000   .938E+00   .000E+00      -81.457   .1053   20.000   .989E+00   .000E+00
      1.267   -999.909   .0341   20.000   .000E+00   .000E+00      -58.658   .1188   20.000   .494E+00   .000E+00      -62.787   .1346   20.000   .938E+00   .000E+00      -81.689   .1051   20.000   .989E+00   .000E+00
      1.269   -999.909   .0341   20.000   .000E+00   .000E+00      -57.216   .1209   20.000   .497E+00   .000E+00      -62.953   .1343   20.000   .938E+00   .000E+00      -81.850   .1050   20.000   .989E+00   .000E+00
      1.272   -999.907   .0341   20.000   .000E+00   .000E+00      -60.074   .1169   20.000   .497E+00   .000E+00      -63.163   .1340   20.000   .938E+00   .000E+00      -82.055   .1048   20.000   .989E+00   .000E+00
      1.274   -999.907   .0341   20.000   .000E+00   .000E+00      -61.456   .1152   20.000   .496E+00   .000E+00      -63.310   .1337   20.000   .938E+00   .000E+00      -82.198   .1046   20.000   .989E+00   .000E+00
      1.276   -999.907   .0341   20.000   .000E+00   .000E+00      -60.328   .1166   20.000   .498E+00   .000E+00      -63.498   .1334   20.000   .938E+00   .000E+00      -82.380   .1045   20.000   .989E+00   .000E+00
      1.280   -999.906   .0341   20.000   .000E+00   .000E+00      -58.038   .1202   20.000   .502E+00   .000E+00      -63.743   .1331   20.000   .938E+00   .000E+00      -82.614   .1043   20.000   .989E+00   .000E+00
      1.284   -999.905   .0341   20.000   .000E+00   .000E+00      -58.004   .1202   20.000   .505E+00   .000E+00      -64.062   .1326   20.000   .938E+00   .000E+00      -82.913   .1040   20.000   .989E+00   .000E+00
      1.289   -999.904   .0341   20.000   .000E+00   .000E+00      -61.245   .1154   20.000   .504E+00   .000E+00      -64.472   .1319   20.000   .938E+00   .000E+00      -83.292   .1036   20.000   .988E+00   .000E+00
      1.297   -999.902   .0341   20.000   .000E+00   .000E+00      -57.788   .1207   20.000   .508E+00   .000E+00      -64.954   .1311   20.000   .938E+00   .000E+00      -83.790   .1032   20.000   .988E+00   .000E+00
      1.302   -999.901   .0341   20.000   .000E+00   .000E+00      -56.929   .1220   20.000   .514E+00   .000E+00      -65.260   .1307   20.000   .938E+00   .000E+00      -84.139   .1029   20.000   .988E+00   .000E+00
      1.308   -999.899   .0341   20.000   .000E+00   .000E+00      -60.289   .1175   20.000   .514E+00   .000E+00      -65.650   .1300   20.000   .938E+00   .000E+00      -84.589   .1024   20.000   .988E+00   .000E+00
      1.313   -999.898   .0341   20.000   .000E+00   .000E+00      -61.434   .1162   20.000   .512E+00   .000E+00      -65.932   .1296   20.000   .938E+00   .000E+00      -84.897   .1022   20.000   .988E+00   .000E+00
      1.316   -999.897   .0341   20.000   .000E+00   .000E+00      -61.985   .1155   20.000   .512E+00   .000E+00      -66.135   .1293   20.000   .938E+00   .000E+00      -85.110   .1020   20.000   .988E+00   .000E+00
      1.320   -999.896   .0341   20.000   .000E+00   .000E+00      -60.706   .1173   20.000   .514E+00   .000E+00      -66.409   .1288   20.000   .939E+00   .000E+00      -85.384   .1017   20.000   .988E+00   .000E+00
      1.323   -999.895   .0341   20.000   .000E+00   .000E+00      -59.960   .1183   20.000   .515E+00   .000E+00      -66.605   .1285   20.000   .939E+00   .000E+00      -85.573   .1015   20.000   .988E+00   .000E+00
      1.327   -999.894   .0341   20.000   .000E+00   .000E+00      -61.665   .1162   20.000   .516E+00   .000E+00      -66.864   .1281   20.000   .939E+00   .000E+00      -85.816   .1013   20.000   .988E+00   .000E+00
      1.330   -999.893   .0341   20.000   .000E+00   .000E+00      -62.492   .1151   20.000   .516E+00   .000E+00      -67.122   .1277   20.000   .939E+00   .000E+00      -86.056   .1011   20.000   .988E+00   .000E+00
      1.335   -999.891   .0341   20.000   .000E+00   .000E+00      -60.116   .1184   20.000   .518E+00   .000E+00      -67.449   .1272   20.000   .939E+00   .000E+00      -86.360   .1008   20.000   .988E+00   .000E+00
      1.339   -999.890   .0341   20.000   .000E+00   .000E+00      -60.195   .1183   20.000   .519E+00   .000E+00      -67.674   .1268   20.000   .939E+00   .000E+00      -86.570   .1006   20.000   .988E+00   .000E+00
      1.342   -999.890   .0341   20.000   .000E+00   .000E+00      -60.294   .1181   20.000   .519E+00   .000E+00      -67.896   .1265   20.000   .939E+00   .000E+00      -86.778   .1004   20.000   .988E+00   .000E+00
      1.347   -999.888   .0341   20.000   .000E+00   .000E+00      -64.175   .1134   20.000   .518E+00   .000E+00      -68.179   .1260   20.000   .939E+00   .000E+00      -87.047   .1002   20.000   .988E+00   .000E+00
      1.352   -999.887   .0341   20.000   .000E+00   .000E+00      -59.209   .1200   20.000   .519E+00   .000E+00      -68.537   .1255   20.000   .939E+00   .000E+00      -87.393   .0999   20.000   .988E+00   .000E+00
      1.356   -999.886   .0341   20.000   .000E+00   .000E+00      -58.004   .1217   20.000   .523E+00   .000E+00      -68.795   .1251   20.000   .939E+00   .000E+00      -87.636   .0996   20.000   .988E+00   .000E+00
      1.361   -999.884   .0341   20.000   .000E+00   .000E+00      -57.128   .1230   20.000   .525E+00   .000E+00      -69.066   .1248   20.000   .939E+00   .000E+00      -87.884   .0994   20.000   .988E+00   .000E+00
      1.366   -999.883   .0341   20.000   .000E+00   .000E+00      -58.174   .1214   20.000   .526E+00   .000E+00      -69.394   .1243   20.000   .939E+00   .000E+00      -88.205   .0991   20.000   .988E+00   .000E+00
      1.373   -999.882   .0341   20.000   .000E+00   .000E+00      -60.338   .1184   20.000   .527E+00   .000E+00      -69.799   .1238   20.000   .939E+00   .000E+00      -88.616   .0987   20.000   .988E+00   .000E+00
