

     Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6 ... 
      [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]

       .5750         .0         .0         .0        4.2         .0         .0         .0
       .5875         .0         .0         .0        4.2         .0         .0         .0
       .6000         .0         .0         .0        4.2         .0         .0         .0
       .6125         .0         .0         .0        4.2         .0         .0         .0
       .6250         .0         .0         .0        4.2         .0         .0         .0
       .6413         .0         .0         .0        4.2         .0         .0         .0
       .6576         .0         .0         .0        4.2         .0         .0         .0
       .6739         .0         .0         .0        4.2         .0         .0         .0
       .6902         .0         .0         .0        4.2         .0         .0         .0
       .7065         .0         .0         .0        4.2         .0         .0         .0
       .7228         .0         .0         .0        4.2         .0         .0         .0
       .7391         .0         .0         .0        4.2         .0         .0         .0
       .7609         .0         .0         .0        4.2         .0         .0         .0
       .7826         .0         .0         .0        4.2         .0         .0         .0
       .8043         .0         .0         .0        4.2         .0         .0         .0
       .8261         .0         .0         .0        4.2         .0         .0         .0
       .8478         .0         .0         .0        4.2         .0         .0         .0
       .8696         .0         .0         .0        4.2         .0         .0         .0
       .8913         .0         .0         .0        4.2         .0         .0         .0
       .9130         .0         .0         .0        4.2         .0         .0         .0
       .9348         .0         .0         .0        4.2         .0         .0         .0
       .9674         .0         .0         .0        4.2         .0         .0         .0
      1.0000         .0         .0         .0        4.2         .0         .0         .0
      1.0278         .0         .0         .0        4.2         .0         .0         .0
      1.0556         .0         .0         .0        4.2         .0         .0         .0
      1.0833         .0         .0         .0        4.2         .0         .0         .0
      1.1111         .0         .0         .0        4.2         .0         .0         .0
      1.1389         .0         .0         .0        4.2         .0         .0         .0
      1.1750         .0         .0         .0        4.2         .0         .0         .0
      1.2111         .0         .0         .0        4.2         .0         .0         .0
      1.2472         .0         .0         .0        4.2         .0         .0         .0
      1.2833         .0         .0         .0        4.2         .0         .0         .0
      1.3194         .0         .0         .0        4.2         .0         .0         .0
      1.3646         .0         .0         .0        4.2         .0         .0         .0
      1.4097         .0         .0         .0        4.2         .0         .0         .0
      1.4549         .0         .0         .0        4.2         .0         .0         .0
      1.5000         .0         .0         .0        4.2         .0         .0         .0
      1.5625         .0         .0         .0        4.2         .0         .0         .0
      1.6250         .0         .0         .0        4.2         .0         .0         .0
      1.6875         .0         .0         .0        4.2         .0         .0         .0
      1.7500         .0         .0         .0        4.2         .0         .0         .0
      1.8125         .0         .0         .0        4.2         .0         .0         .0
      1.8750         .0         .0         .0        4.2         .0         .0         .0
      1.9375         .0         .0         .0        4.2         .0         .0         .0
      2.0000         .0         .0         .0        4.2         .0         .0         .0
      2.0769         .0         .0         .0        4.2         .0         .0         .0
      2.1538         .0         .0         .0        4.2         .0         .0         .0
      2.2308         .0         .0         .0        4.2         .0         .0         .0
      2.3077         .0         .0         .0        4.2         .0         .0         .0
      2.4066         .0         .0         .0        4.2         .0         .0         .0
      2.5055         .0         .0         .0        4.2         .0         .0         .0
      2.6044         .0         .0         .0        4.2         .0         .0         .0
      2.7033         .0         .0         .0        4.2         .0         .0         .0
      2.8516         .0         .0         .0        4.2         .0         .0         .0
      3.0000         .0         .0         .0        4.2         .0         .0         .0
      3.1250         .0         .0         .0        4.2         .0         .0         .0
      3.3000         .0         .0         .0        4.2         .0         .0         .0
      3.4750         .0         .0         .0        4.2         .0         .0         .0
      3.6500         .0         .0         .0        4.2         .0         .0         .0
      3.8250         .0         .0         .0        4.2         .0         .0         .0
      4.0000         .0         .0         .0        4.2         .0         .0         .0
      4.2000         .0         .0         .0        4.2         .0         .0         .0
      4.4000         .0         .0         .0        4.2         .0         .0         .0
      4.6000         .0         .0         .0        4.2         .0         .0         .0
      4.8000         .0         .0         .0        4.2         .0         .0         .0
      5.0000         .0         .0         .0        4.2         .0         .0         .0
      5.2000         .0         .0         .0        4.2         .0         .0         .0
      5.4000         .0         .0         .0        4.2         .0         .0         .0
      5.6000         .0         .0         .0        4.2         .0         .0         .0
      5.8000         .0         .0         .0        4.2         .0         .0         .0
      6.0000         .0         .0         .0        4.2         .0         .0         .0
      6.2000         .0         .0         .0        4.2         .0         .0         .0
      6.4000         .0         .0         .0        4.2         .0         .0         .0
      6.6000         .0         .0         .0        4.2         .0         .0         .0
      6.8000         .0         .0         .0        4.2         .0         .0         .0
      7.0000         .0         .0         .0        4.2         .0         .0         .0
      7.2000         .0         .0         .0        4.2         .0         .0         .0
      7.4000         .0         .0         .0        4.2         .0         .0         .0
      7.6000         .0         .0         .0        4.2         .0         .0         .0
      7.8000         .0         .0         .0        4.2         .0         .0         .0
      8.0000         .0         .0         .0        4.2         .0         .0         .0
      8.2000         .0         .0         .0        4.2         .0         .0         .0
      8.4000         .0         .0         .0        4.2         .0         .0         .0
      8.5998         .0         .0         .0        4.2         .0         .0         .0
      8.7994         .0         .0         .0        4.2         .0         .0         .0
      8.9989         .0         .0         .0        4.2         .0         .0         .0
      9.1983         .0         .0         .0        4.2         .0         .0         .0
      9.3975         .0         .0         .0        4.2         .0         .0         .0
      9.5967         .0         .0         .0        4.2         .0         .0         .0
      9.7957         .0         .0         .0        4.2         .0         .0         .0
      9.8978         .0         .0         .0        4.2         .0         .0         .0
     10.0000         .0         .0         .0        4.2         .0         .0         .0
     10.1989         .0         .0         .0        4.2         .0         .0         .0
     10.3977         .0         .0         .0        4.2         .0         .0         .0
     10.5964         .0         .0         .0        4.2         .0         .0         .0
     10.7951         .0         .0         .0        4.2         .0         .0         .0
     10.9938         .0         .0         .0        4.2         .0         .0         .0
     11.1924         .0         .0         .0        4.2         .0         .0         .0
     11.3909         .0         .0         .0        4.2         .0         .0         .0
     11.5895         .0         .0         .0        4.2         .0         .0         .0
     11.7880         .0         .0         .0        4.2         .0         .0         .0
