   20.00   0.00   0.00   0.00
   60.00   0.00   0.00   0.00
  300.00   0.00   0.00   0.00
  999.00 999.00 999.00 999.00
  999.00 999.00 999.00 999.00
  999.00 999.00 999.00 999.00
  999.00 999.00 999.00 999.00
  999.00 999.00 999.00 999.00
