        170.0    443641.3      9809.2      2258.4       949.4       537.7       363.2       273.4       217.6       179.8       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0       170.0
        175.0    443646.3      9814.2      2263.4       954.4       542.7       368.2       278.4       222.6       184.8       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0       175.0
        180.0    443651.3      9819.2      2268.4       959.4       547.7       373.2       283.4       227.6       189.8       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0       180.0
        185.0    443656.3      9824.2      2273.4       964.4       552.7       378.2       288.4       232.6       194.8       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0       185.0
        190.0    443661.3      9829.2      2278.4       969.4       557.7       383.2       293.4       237.6       199.8       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0       190.0
        195.0    443666.3      9834.2      2283.4       974.4       562.7       388.2       298.4       242.6       204.8       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0       195.0
        200.0    443671.3      9839.2      2288.4       979.4       567.7       393.2       303.4       247.6       209.8       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0       200.0
        205.0    443676.3      9844.2      2293.4       984.4       572.7       398.2       308.4       252.6       214.8       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0       205.0
        210.0    443681.3      9849.2      2298.4       989.4       577.7       403.2       313.4       257.6       219.8       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0       210.0
        215.0    443686.3      9854.2      2303.4       994.4       582.7       408.2       318.4       262.6       224.8       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0       215.0
        220.0    443691.3      9859.2      2308.4       999.4       587.7       413.2       323.4       267.6       229.8       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0       220.0
        225.0    443696.3      9864.2      2313.4      1004.4       592.7       418.2       328.4       272.6       234.8       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0       225.0
        230.0    443701.3      9869.2      2318.4      1009.4       597.7       423.2       333.4       277.6       239.8       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0       230.0
        235.0    443706.3      9874.2      2323.4      1014.4       602.7       428.2       338.4       282.6       244.8       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0       235.0
        240.0    443711.3      9879.2      2328.4      1019.4       607.7       433.2       343.4       287.6       249.8       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0       240.0
        245.0    443716.3      9884.2      2333.4      1024.4       612.7       438.2       348.4       292.6       254.8       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0       245.0
        250.0    443721.3      9889.2      2338.4      1029.4       617.7       443.2       353.4       297.6       259.8       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0       250.0
        255.0    443726.3      9894.2      2343.4      1034.4       622.7       448.2       358.4       302.6       264.8       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0       255.0
        260.0    443731.3      9899.2      2348.4      1039.4       627.7       453.2       363.4       307.6       269.8       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0       260.0
        265.0    443736.3      9904.2      2353.4      1044.4       632.7       458.2       368.4       312.6       274.8       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0       265.0
        270.0    443741.3      9909.2      2358.4      1049.4       637.7       463.2       373.4       317.6       279.8       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0       270.0
        275.0    443746.3      9914.2      2363.4      1054.4       642.7       468.2       378.4       322.6       284.8       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0       275.0
