

       Time         hAtm       hRoot     hKode3     hKode1        hSeep     hKode5     hKode6 ... 
      [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]

       17.4616         .0         .0         .0      -10.0         .0         .0       -9.6
       17.6309         .0         .0         .0      -10.0         .0         .0       -9.6
       17.8462         .0         .0         .0      -10.0         .0         .0       -9.6
       18.1155         .0         .0         .0      -10.0         .0         .0       -9.6
       18.4924         .0         .0         .0      -10.0         .0         .0       -9.7
       18.6599         .0         .0         .0      -10.0         .0         .0       -9.7
       18.8832         .0         .0         .0      -10.0         .0         .0       -9.7
       19.1624         .0         .0         .0      -10.0         .0         .0       -9.7
       19.5812         .0         .0         .0      -10.0         .0         .0       -9.7
       19.7208         .0         .0         .0      -10.0         .0         .0       -9.7
       19.8604         .0         .0         .0      -10.0         .0         .0       -9.7
       20.0000         .0         .0         .0      -10.0         .0         .0       -9.7
       20.2381         .0         .0         .0      -10.0         .0         .0       -9.7
       20.5432         .0         .0         .0      -10.0         .0         .0       -9.7
       20.9372         .0         .0         .0      -10.0         .0         .0       -9.7
       21.4703         .0         .0         .0      -10.0         .0         .0       -9.8
       21.6890         .0         .0         .0      -10.0         .0         .0       -9.8
       21.9756         .0         .0         .0      -10.0         .0         .0       -9.8
       22.3403         .0         .0         .0      -10.0         .0         .0       -9.8
       22.4999         .0         .0         .0      -10.0         .0         .0       -9.8
       22.7083         .0         .0         .0      -10.0         .0         .0       -9.8
       22.9783         .0         .0         .0      -10.0         .0         .0       -9.8
       23.3294         .0         .0         .0      -10.0         .0         .0       -9.8
       23.7741         .0         .0         .0      -10.0         .0         .0       -9.8
       23.9628         .0         .0         .0      -10.0         .0         .0       -9.8
       24.2043         .0         .0         .0      -10.0         .0         .0       -9.8
       24.5262         .0         .0         .0      -10.0         .0         .0       -9.9
       24.6666         .0         .0         .0      -10.0         .0         .0       -9.9
       24.8505         .0         .0         .0      -10.0         .0         .0       -9.9
       25.0846         .0         .0         .0      -10.0         .0         .0       -9.9
       25.3918         .0         .0         .0      -10.0         .0         .0       -9.9
       25.8107         .0         .0         .0      -10.0         .0         .0       -9.9
       26.3344         .0         .0         .0      -10.0         .0         .0       -9.9
       26.5788         .0         .0         .0      -10.0         .0         .0       -9.9
       26.8898         .0         .0         .0      -10.0         .0         .0       -9.9
       27.0194         .0         .0         .0      -10.0         .0         .0       -9.9
       27.1850         .0         .0         .0      -10.0         .0         .0       -9.9
       27.4015         .0         .0         .0      -10.0         .0         .0       -9.9
       27.6902         .0         .0         .0      -10.0         .0         .0      -10.0
       28.0752         .0         .0         .0      -10.0         .0         .0      -10.0
       28.5564         .0         .0         .0      -10.0         .0         .0      -10.0
       28.7970         .0         .0         .0      -10.0         .0         .0      -10.0
       29.0977         .0         .0         .0      -10.0         .0         .0      -10.0
       29.2481         .0         .0         .0      -10.0         .0         .0      -10.0
       29.4361         .0         .0         .0      -10.0         .0         .0      -10.0
       29.7180         .0         .0         .0      -10.0         .0         .0      -10.0
       30.0000         .0         .0         .0      -10.0         .0         .0      -10.0
       30.3333         .0         .0         .0      -10.0         .0         .0      -10.0
       30.7536         .0         .0         .0      -10.0         .0         .0      -10.1
       30.9349         .0         .0         .0      -10.0         .0         .0      -10.1
       31.1735         .0         .0         .0      -10.0         .0         .0      -10.1
       31.4778         .0         .0         .0      -10.0         .0         .0      -10.1
       31.8837         .0         .0         .0      -10.0         .0         .0      -10.1
       32.0527         .0         .0         .0      -10.0         .0         .0      -10.1
       32.2735         .0         .0         .0      -10.0         .0         .0      -10.1
       32.5597         .0         .0         .0      -10.0         .0         .0      -10.1
       32.9317         .0         .0         .0      -10.0         .0         .0      -10.1
