 Welcome to HYDRUS-2D                                                    
 
 Program HYDRUS2
 Date:  18. 2.    Time:   8:31:11
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = hours, M = mmol 

 Max. number of iterations             20
 Absolute water content tolerance [-]  .00020
 Absolute pressure head tolerance [L]  .10000



MatNum, Param. array:

   Mat     Qr     Qs        Alfa         n          Ks      l

    1     .057   .410    .124E+00    .228E+01    .146E+02   .500

       Table of Hydraulic Properties which are interpolated in simulation
       =================================================================

  theta         h        log h        C             K        log K          S
 
   .3950   -.267E+01   .4269E+00   .1207E-01   .8402E+01   .9244E+00     .9574
   .3905   -.302E+01   .4805E+00   .1362E-01   .7577E+01   .8795E+00     .9446
   .3847   -.342E+01   .5340E+00   .1520E-01   .6701E+01   .8261E+00     .9284
   .3776   -.387E+01   .5876E+00   .1673E-01   .5791E+01   .7628E+00     .9081
   .3687   -.438E+01   .6411E+00   .1813E-01   .4874E+01   .6879E+00     .8830
   .3579   -.495E+01   .6947E+00   .1925E-01   .3980E+01   .5999E+00     .8525
   .3452   -.560E+01   .7482E+00   .1998E-01   .3142E+01   .4971E+00     .8163
   .3304   -.634E+01   .8017E+00   .2020E-01   .2390E+01   .3784E+00     .7744
   .3137   -.717E+01   .8553E+00   .1986E-01   .1748E+01   .2427E+00     .7271
   .2954   -.811E+01   .9088E+00   .1893E-01   .1229E+01   .8946E-01     .6754
   .2760   -.917E+01   .9624E+00   .1751E-01   .8297E+00  -.8109E-01     .6204
   .2560   -.104E+02   .1016E+01   .1571E-01   .5391E+00  -.2683E+00     .5638
   .2360   -.117E+02   .1069E+01   .1370E-01   .3381E+00  -.4710E+00     .5071
   .2165   -.133E+02   .1123E+01   .1164E-01   .2054E+00  -.6875E+00     .4519
   .1980   -.150E+02   .1177E+01   .9676E-02   .1213E+00  -.9161E+00     .3995
   .1808   -.170E+02   .1230E+01   .7885E-02   .7001E-01  -.1155E+01     .3507
   .1650   -.192E+02   .1284E+01   .6323E-02   .3962E-01  -.1402E+01     .3060
   .1508   -.217E+02   .1337E+01   .5004E-02   .2207E-01  -.1656E+01     .2658
   .1382   -.246E+02   .1391E+01   .3918E-02   .1214E-01  -.1916E+01     .2300
   .1271   -.278E+02   .1444E+01   .3043E-02   .6611E-02  -.2180E+01     .1984
   .1173   -.315E+02   .1498E+01   .2347E-02   .3572E-02  -.2447E+01     .1708
   .1088   -.356E+02   .1551E+01   .1802E-02   .1919E-02  -.2717E+01     .1467
   .1014   -.403E+02   .1605E+01   .1377E-02   .1026E-02  -.2989E+01     .1259
   .0951   -.455E+02   .1658E+01   .1050E-02   .5463E-03  -.3263E+01     .1079
